"Observation.ID","Observation.Date","Dolphin.ID"
8262,"1999-09-17","LAU"
8280,"1999-09-19","LAU"
8311,"1999-10-02","LAU"
8345,"1999-10-04","LAU"
8349,"1999-10-05","LAU"
8367,"1999-10-20","LAU"
8441,"1999-11-01","LAU"
8462,"2000-05-03","LAU"
8554,"2000-06-02","LAU"
8561,"2000-06-05","LAU"
8572,"2000-06-12","LAU"
8605,"2000-06-25","LAU"
8626,"2000-07-03","LAU"
8640,"2000-07-06","LAU"
8684,"2000-07-18","LAU"
8692,"2000-07-23","LAU"
8779,"2000-08-24","LAU"
8810,"2000-09-04","LAU"
8813,"2000-09-05","LAU"
8818,"2000-09-07","LAU"
8855,"2000-09-21","LAU"
8884,"2000-09-23","LAU"
8941,"2000-10-03","LAU"
8979,"2000-10-18","LAU"
9039,"2000-10-28","LAU"
9053,"2000-11-06","LAU"
9061,"2000-11-12","LAU"
9077,"2000-11-14","LAU"
9114,"2000-11-23","LAU"
9122,"2000-12-01","LAU"
9189,"2001-05-21","LAU"
9256,"2001-06-15","LAU"
9332,"2001-06-27","LAU"
9382,"2001-06-29","LAU"
9514,"2001-07-07","LAU"
9633,"2001-07-20","LAU"
9656,"2001-07-21","LAU"
9672,"2001-07-24","LAU"
9765,"2001-08-03","LAU"
9786,"2001-08-06","LAU"
9796,"2001-08-07","LAU"
9892,"2001-08-13","LAU"
10003,"2001-09-01","LAU"
10037,"2001-09-05","LAU"
10116,"2001-09-16","LAU"
10246,"2001-10-22","LAU"
10284,"2001-11-08","LAU"
10299,"2001-11-09","LAU"
10314,"2002-03-11","LAU"
10320,"2002-03-19","LAU"
10459,"2002-05-19","LAU"
10674,"2002-06-28","LAU"
10715,"2002-07-04","LAU"
10726,"2002-07-06","LAU"
10797,"2002-07-10","LAU"
10834,"2002-07-15","LAU"
11073,"2002-08-03","LAU"
11270,"2002-08-24","LAU"
11498,"2002-09-19","LAU"
11538,"2002-10-03","LAU"
11576,"2002-10-13","LAU"
11722,"2002-11-20","LAU"
11732,"2002-11-21","LAU"
11739,"2002-11-26","LAU"
11775,"2003-01-07","LAU"
11801,"2003-01-28","LAU"
11806,"2003-02-05","LAU"
11878,"2003-03-07","LAU"
11895,"2003-03-08","LAU"
11913,"2003-03-09","LAU"
12111,"2003-04-16","LAU"
12239,"2003-05-01","LAU"
12634,"2003-08-06","LAU"
12764,"2003-08-23","LAU"
12934,"2003-09-28","LAU"
12997,"2003-10-09","LAU"
13073,"2003-10-12","LAU"
13119,"2003-11-02","LAU"
13151,"2003-11-19","LAU"
13153,"2003-11-21","LAU"
13157,"2003-11-23","LAU"
13163,"2003-11-27","LAU"
13169,"2003-12-01","LAU"
13173,"2003-12-02","LAU"
13208,"2003-12-26","LAU"
13328,"2004-04-24","LAU"
13342,"2004-04-30","LAU"
13529,"2004-07-09","LAU"
13554,"2004-07-16","LAU"
13880,"2004-08-10","LAU"
13907,"2004-08-14","LAU"
13988,"2004-08-20","LAU"
14017,"2004-08-23","LAU"
14214,"2004-09-14","LAU"
14231,"2004-09-17","LAU"
14251,"2004-09-18","LAU"
14330,"2004-09-29","LAU"
14493,"2004-10-17","LAU"
14532,"2004-10-23","LAU"
14548,"2004-10-24","LAU"
14562,"2004-10-26","LAU"
14573,"2004-10-27","LAU"
14591,"2004-10-28","LAU"
14639,"2004-11-07","LAU"
14666,"2004-11-14","LAU"
14803,"2005-04-20","LAU"
14822,"2005-05-05","LAU"
14847,"2005-05-19","LAU"
14855,"2005-05-29","LAU"
14860,"2005-06-06","LAU"
14997,"2005-07-10","LAU"
15024,"2005-07-13","LAU"
15115,"2005-08-01","LAU"
15308,"2005-09-19","LAU"
15365,"2005-10-18","LAU"
15498,"2006-05-11","LAU"
15765,"2006-07-19","LAU"
15883,"2006-08-02","LAU"
16069,"2006-08-30","LAU"
16152,"2006-10-03","LAU"
16254,"2007-05-25","LAU"
16330,"2007-06-14","LAU"
16353,"2007-06-24","LAU"
16386,"2007-07-02","LAU"
16405,"2007-07-07","LAU"
16428,"2007-07-18","LAU"
16476,"2007-08-05","LAU"
11236,"2002-08-20","LAY"
12262,"2003-05-02","LAY"
12556,"2003-07-26","LAY"
12720,"2003-08-16","LAY"
13702,"2004-07-29","LAY"
21607,"2016-05-23","LAY"
8286,"1999-09-19","LBL"
11074,"2002-08-03","LBL"
11370,"2002-08-30","LBL"
14608,"2004-10-29","LBL"
15180,"2005-08-15","LBL"
16269,"2007-05-31","LBL"
26205,"2019-07-18","LBL"
26948,"2022-07-15","LCC"
28151,"2023-08-06","LCC"
28443,"2023-09-10","LCC"
13160,"2003-11-27","LCS"
14501,"2004-10-19","LCS"
15760,"2006-07-19","LCS"
26887,"2022-07-03","LCX"
26962,"2022-07-17","LCX"
27394,"2022-08-25","LCX"
27803,"2023-05-23","LCX"
28080,"2023-07-05","LCX"
28445,"2023-09-10","LCX"
28743,"2024-07-08","LCX"
28827,"2024-07-22","LCX"
28837,"2024-07-25","LCX"
20969,"2015-08-06","LDB"
21263,"2015-09-17","LDB"
28509,"2023-11-21","LDC"
17502,"2010-05-20","LDO"
18390,"2012-07-08","LDO"
18557,"2012-09-09","LDO"
18835,"2013-06-15","LDO"
19086,"2013-08-26","LDO"
19516,"2013-11-20","LDO"
19585,"2013-11-28","LDO"
19815,"2014-07-13","LDO"
26459,"2017-11-05","LDO"
22732,"2018-05-31","LDO"
25265,"2018-09-22","LDO"
25530,"2019-05-12","LDO"
25554,"2019-05-15","LDO"
26158,"2019-07-03","LDO"
26200,"2019-07-18","LDO"
26610,"2022-04-21","LDO"
27416,"2022-09-03","LDO"
27732,"2023-05-04","LDO"
27764,"2023-05-09","LDO"
28078,"2023-07-05","LDO"
28246,"2023-08-25","LDO"
28789,"2024-07-14","LDO"
27259,"2022-11-23","LDR"
27725,"2023-05-03","LDR"
27781,"2023-05-17","LDR"
28083,"2023-07-06","LDR"
27974,"2023-07-11","LDR"
28539,"2023-08-27","LDR"
28502,"2023-11-16","LDR"
28670,"2024-06-03","LDR"
28765,"2024-07-10","LDR"
28876,"2024-11-30","LDR"
26755,"2022-05-27","LDS"
3072,"1992-12-28","LEF"
3525,"1993-09-10","LEF"
3583,"1993-09-21","LEF"
10320,"2002-03-19","LEN"
10395,"2002-04-30","LEN"
10410,"2002-05-04","LEN"
10424,"2002-05-08","LEN"
10445,"2002-05-14","LEN"
10495,"2002-05-25","LEN"
10545,"2002-06-02","LEN"
10601,"2002-06-24","LEN"
10614,"2002-06-25","LEN"
10695,"2002-06-30","LEN"
10745,"2002-07-06","LEN"
10776,"2002-07-09","LEN"
10817,"2002-07-11","LEN"
10826,"2002-07-12","LEN"
10833,"2002-07-15","LEN"
10865,"2002-07-16","LEN"
10877,"2002-07-17","LEN"
10944,"2002-07-26","LEN"
10986,"2002-07-30","LEN"
11029,"2002-07-31","LEN"
11073,"2002-08-03","LEN"
11094,"2002-08-05","LEN"
11138,"2002-08-08","LEN"
11186,"2002-08-14","LEN"
11197,"2002-08-18","LEN"
11219,"2002-08-19","LEN"
11233,"2002-08-20","LEN"
11275,"2002-08-24","LEN"
11328,"2002-08-28","LEN"
11347,"2002-08-29","LEN"
11365,"2002-08-30","LEN"
11384,"2002-09-02","LEN"
11395,"2002-09-03","LEN"
11415,"2002-09-10","LEN"
11432,"2002-09-11","LEN"
11453,"2002-09-17","LEN"
11498,"2002-09-19","LEN"
11717,"2002-11-20","LEN"
11858,"2003-03-06","LEN"
11877,"2003-03-07","LEN"
11914,"2003-03-09","LEN"
11933,"2003-03-14","LEN"
11956,"2003-03-20","LEN"
11975,"2003-03-21","LEN"
11995,"2003-03-22","LEN"
12005,"2003-03-28","LEN"
12042,"2003-04-04","LEN"
12058,"2003-04-05","LEN"
12142,"2003-04-16","LEN"
12160,"2003-04-20","LEN"
12192,"2003-04-22","LEN"
12231,"2003-04-24","LEN"
12239,"2003-05-01","LEN"
12290,"2003-05-07","LEN"
12344,"2003-05-29","LEN"
12402,"2003-07-04","LEN"
12413,"2003-07-06","LEN"
12528,"2003-07-24","LEN"
12534,"2003-07-25","LEN"
12591,"2003-07-30","LEN"
12599,"2003-07-31","LEN"
12639,"2003-08-06","LEN"
12764,"2003-08-23","LEN"
12827,"2003-09-04","LEN"
12878,"2003-09-19","LEN"
13022,"2003-10-10","LEN"
13254,"2004-03-14","LEN"
13296,"2004-04-10","LEN"
13320,"2004-04-17","LEN"
13329,"2004-04-24","LEN"
13332,"2004-04-26","LEN"
13342,"2004-04-30","LEN"
13359,"2004-05-05","LEN"
13361,"2004-05-07","LEN"
13362,"2004-05-11","LEN"
13404,"2004-05-31","LEN"
13523,"2004-07-08","LEN"
13601,"2004-07-24","LEN"
13611,"2004-07-26","LEN"
13634,"2004-07-27","LEN"
13692,"2004-07-28","LEN"
13744,"2004-07-31","LEN"
13754,"2004-08-01","LEN"
13807,"2004-08-04","LEN"
13812,"2004-08-05","LEN"
13870,"2004-08-10","LEN"
13927,"2004-08-18","LEN"
13940,"2004-08-19","LEN"
14018,"2004-08-23","LEN"
14024,"2004-08-26","LEN"
14210,"2004-09-14","LEN"
14219,"2004-09-16","LEN"
14251,"2004-09-18","LEN"
14295,"2004-09-20","LEN"
14334,"2004-09-29","LEN"
14435,"2004-10-08","LEN"
14498,"2004-10-19","LEN"
14564,"2004-10-26","LEN"
14658,"2004-11-09","LEN"
14692,"2004-11-16","LEN"
14747,"2004-12-08","LEN"
14767,"2005-03-27","LEN"
14822,"2005-05-05","LEN"
14831,"2005-05-12","LEN"
14838,"2005-05-17","LEN"
14839,"2005-05-18","LEN"
14852,"2005-05-28","LEN"
14975,"2005-07-08","LEN"
14977,"2005-07-09","LEN"
14997,"2005-07-10","LEN"
15220,"2005-08-27","LEN"
15308,"2005-09-19","LEN"
15344,"2005-10-02","LEN"
15360,"2005-10-15","LEN"
15430,"2005-11-23","LEN"
15476,"2006-05-08","LEN"
15499,"2006-05-11","LEN"
15506,"2006-05-12","LEN"
15560,"2006-06-02","LEN"
15583,"2006-06-11","LEN"
15820,"2006-07-27","LEN"
15897,"2006-08-04","LEN"
16021,"2006-08-23","LEN"
16174,"2006-10-16","LEN"
16186,"2006-10-20","LEN"
16311,"2007-06-11","LEN"
16334,"2007-06-14","LEN"
16344,"2007-06-16","LEN"
16385,"2007-06-30","LEN"
16402,"2007-07-07","LEN"
16460,"2007-07-26","LEN"
16518,"2008-06-16","LEN"
16545,"2008-06-23","LEN"
16645,"2008-07-05","LEN"
16778,"2008-08-24","LEN"
16892,"2009-06-16","LEN"
16899,"2009-06-17","LEN"
16919,"2009-06-22","LEN"
17005,"2009-07-11","LEN"
17017,"2009-07-17","LEN"
17161,"2009-09-15","LEN"
17204,"2009-10-02","LEN"
17315,"2009-11-05","LEN"
17353,"2009-11-24","LEN"
17386,"2009-12-11","LEN"
17399,"2010-04-05","LEN"
17413,"2010-04-07","LEN"
17419,"2010-04-11","LEN"
17489,"2010-05-17","LEN"
17528,"2010-06-03","LEN"
17667,"2010-09-22","LEN"
17704,"2010-10-08","LEN"
17760,"2010-10-26","LEN"
17996,"2011-08-01","LEN"
18011,"2011-09-13","LEN"
18022,"2011-09-14","LEN"
18023,"2011-09-15","LEN"
18070,"2011-09-28","LEN"
18071,"2011-09-29","LEN"
18088,"2011-10-10","LEN"
18104,"2011-10-17","LEN"
18135,"2011-10-25","LEN"
18150,"2011-11-05","LEN"
18155,"2011-11-06","LEN"
18176,"2011-11-25","LEN"
18182,"2011-11-30","LEN"
18222,"2011-12-12","LEN"
18257,"2012-06-14","LEN"
18273,"2012-06-17","LEN"
18284,"2012-06-18","LEN"
18308,"2012-06-24","LEN"
18331,"2012-07-01","LEN"
18339,"2012-07-03","LEN"
18401,"2012-07-20","LEN"
18448,"2012-07-29","LEN"
18461,"2012-08-02","LEN"
18480,"2012-08-06","LEN"
18523,"2012-08-30","LEN"
18541,"2012-09-05","LEN"
18648,"2012-10-12","LEN"
18751,"2013-05-25","LEN"
18787,"2013-05-30","LEN"
18842,"2013-06-16","LEN"
18852,"2013-06-21","LEN"
18869,"2013-06-23","LEN"
18892,"2013-07-03","LEN"
18912,"2013-07-06","LEN"
18959,"2013-07-12","LEN"
18985,"2013-07-24","LEN"
19121,"2013-09-06","LEN"
19132,"2013-09-10","LEN"
19141,"2013-09-13","LEN"
19259,"2013-10-17","LEN"
19313,"2013-10-23","LEN"
19421,"2013-11-10","LEN"
19463,"2013-11-15","LEN"
19534,"2013-11-22","LEN"
19620,"2014-06-08","LEN"
19624,"2014-06-10","LEN"
19631,"2014-06-18","LEN"
19671,"2014-06-21","LEN"
19746,"2014-07-03","LEN"
19827,"2014-07-13","LEN"
19830,"2014-07-14","LEN"
19845,"2014-07-15","LEN"
19895,"2014-08-31","LEN"
19943,"2014-09-18","LEN"
19993,"2014-09-26","LEN"
20017,"2014-10-07","LEN"
20070,"2014-10-18","LEN"
20175,"2014-11-10","LEN"
20201,"2014-11-19","LEN"
20211,"2014-11-20","LEN"
20244,"2014-12-19","LEN"
20421,"2015-05-15","LEN"
20424,"2015-05-17","LEN"
20462,"2015-05-23","LEN"
20464,"2015-05-27","LEN"
20506,"2015-06-03","LEN"
20549,"2015-06-05","LEN"
20614,"2015-06-12","LEN"
20859,"2015-07-18","LEN"
20869,"2015-07-21","LEN"
20997,"2015-08-14","LEN"
21025,"2015-08-16","LEN"
21034,"2015-08-17","LEN"
21057,"2015-08-18","LEN"
21070,"2015-08-19","LEN"
21162,"2015-09-03","LEN"
21182,"2015-09-04","LEN"
21294,"2015-09-23","LEN"
21350,"2015-10-09","LEN"
21361,"2015-10-12","LEN"
21376,"2015-10-14","LEN"
21396,"2015-10-20","LEN"
21416,"2015-10-27","LEN"
21430,"2015-10-28","LEN"
21502,"2016-04-23","LEN"
21519,"2016-04-24","LEN"
21545,"2016-04-25","LEN"
21566,"2016-05-12","LEN"
21617,"2016-05-26","LEN"
21779,"2016-07-08","LEN"
21810,"2016-07-15","LEN"
21819,"2016-07-20","LEN"
21906,"2016-09-21","LEN"
21952,"2016-10-01","LEN"
22076,"2017-05-16","LEN"
22111,"2017-05-20","LEN"
22309,"2017-06-24","LEN"
22342,"2017-07-07","LEN"
22405,"2017-07-21","LEN"
22422,"2017-07-24","LEN"
22659,"2017-10-13","LEN"
22504,"2017-10-14","LEN"
22569,"2017-11-07","LEN"
22599,"2017-11-15","LEN"
22609,"2017-11-23","LEN"
22717,"2018-05-31","LEN"
24698,"2018-06-21","LEN"
24701,"2018-06-22","LEN"
24834,"2018-07-27","LEN"
25245,"2018-09-10","LEN"
25283,"2018-10-04","LEN"
25514,"2019-05-28","LEN"
25669,"2019-06-14","LEN"
25813,"2019-06-18","LEN"
26216,"2019-06-21","LEN"
25676,"2019-06-24","LEN"
25698,"2019-06-25","LEN"
26055,"2019-06-27","LEN"
25703,"2019-06-30","LEN"
26176,"2019-07-15","LEN"
26215,"2019-07-19","LEN"
25816,"2019-07-24","LEN"
25868,"2019-08-03","LEN"
25925,"2019-08-05","LEN"
25994,"2019-10-19","LEN"
26012,"2019-10-29","LEN"
26016,"2019-10-30","LEN"
26282,"2019-11-10","LEN"
26340,"2019-12-02","LEN"
26351,"2019-12-04","LEN"
9102,"2000-11-21","LEO"
12938,"2003-09-28","LEO"
13092,"2003-10-21","LEO"
14450,"2004-10-10","LEO"
1158,"1989-07-11","LER"
1170,"1989-07-12","LER"
1175,"1989-07-13","LER"
1327,"1990-03-31","LER"
1475,"1990-05-27","LER"
2043,"1991-02-27","LER"
2196,"1991-05-15","LER"
2253,"1991-06-17","LER"
11603,"2002-10-19","LEV"
12991,"2003-10-08","LEV"
14212,"2004-09-14","LEV"
14507,"2004-10-19","LEV"
17031,"2009-07-18","LEV"
17783,"2010-11-02","LEV"
21572,"2016-05-12","LEV"
25624,"2019-06-08","LEV"
25931,"2019-08-05","LEV"
26306,"2019-11-16","LEV"
16810,"2008-09-11","LFG"
17132,"2009-08-11","LFG"
17203,"2009-10-01","LFG"
17208,"2009-10-08","LFG"
17284,"2009-10-27","LFG"
17379,"2009-12-09","LFG"
17637,"2010-09-16","LFG"
17702,"2010-10-08","LFG"
17778,"2010-11-02","LFG"
17828,"2010-11-20","LFG"
18127,"2011-10-24","LFG"
18135,"2011-10-25","LFG"
18148,"2011-11-04","LFG"
18228,"2011-12-12","LFG"
18477,"2012-08-04","LFG"
18541,"2012-09-05","LFG"
18610,"2012-09-25","LFG"
26909,"2022-07-06","LGN"
26951,"2022-07-16","LGN"
26993,"2022-07-20","LGN"
27221,"2022-10-19","LGN"
27094,"2022-11-03","LGN"
14049,"2004-08-27","LGO"
15746,"2006-07-19","LGO"
15963,"2006-08-14","LGO"
17103,"2009-08-04","LGO"
17533,"2010-06-03","LGO"
18049,"2011-09-17","LGO"
18203,"2011-12-09","LGO"
18528,"2012-08-30","LGO"
18768,"2013-05-27","LGO"
19050,"2013-08-06","LGO"
19174,"2013-09-20","LGO"
19280,"2013-10-18","LGO"
19357,"2013-10-30","LGO"
19374,"2013-11-04","LGO"
19760,"2014-07-04","LGO"
20092,"2014-10-21","LGO"
20108,"2014-10-23","LGO"
20350,"2015-04-28","LGO"
20374,"2015-05-03","LGO"
20426,"2015-05-17","LGO"
20612,"2015-06-12","LGO"
21295,"2015-09-23","LGO"
21586,"2016-05-19","LGO"
21605,"2016-05-23","LGO"
22128,"2017-05-30","LGO"
26711,"2022-05-17","LGO"
26736,"2022-05-24","LGO"
26760,"2022-05-27","LGO"
26777,"2022-05-28","LGO"
27038,"2022-07-27","LGO"
27994,"2023-07-14","LGO"
28280,"2023-09-27","LGO"
20,"1985-05-23","LIC"
59,"1985-06-25","LIC"
73,"1985-06-28","LIC"
80,"1985-06-30","LIC"
99,"1985-07-09","LIC"
109,"1985-07-12","LIC"
118,"1985-07-23","LIC"
154,"1985-08-12","LIC"
161,"1985-08-14","LIC"
190,"1985-08-22","LIC"
226,"1986-06-05","LIC"
251,"1986-06-10","LIC"
254,"1986-06-12","LIC"
260,"1986-06-14","LIC"
274,"1986-06-15","LIC"
287,"1986-06-17","LIC"
288,"1986-06-19","LIC"
299,"1986-06-22","LIC"
310,"1986-06-29","LIC"
311,"1986-06-30","LIC"
321,"1986-07-06","LIC"
331,"1986-07-07","LIC"
337,"1986-07-11","LIC"
342,"1986-07-12","LIC"
352,"1986-07-18","LIC"
356,"1986-07-19","LIC"
369,"1986-07-29","LIC"
383,"1986-08-05","LIC"
387,"1986-08-06","LIC"
402,"1986-08-09","LIC"
407,"1986-08-14","LIC"
426,"1986-08-16","LIC"
432,"1986-08-17","LIC"
439,"1987-03-20","LIC"
448,"1987-04-09","LIC"
450,"1987-04-19","LIC"
452,"1987-04-29","LIC"
453,"1987-05-04","LIC"
456,"1987-05-07","LIC"
481,"1987-05-24","LIC"
503,"1987-06-08","LIC"
546,"1987-08-04","LIC"
590,"1987-08-30","LIC"
594,"1987-08-31","LIC"
602,"1987-09-04","LIC"
646,"1987-10-02","LIC"
662,"1987-11-11","LIC"
668,"1988-04-04","LIC"
669,"1988-04-15","LIC"
676,"1988-04-23","LIC"
682,"1988-05-04","LIC"
691,"1988-05-14","LIC"
750,"1988-07-17","LIC"
850,"1988-09-18","LIC"
863,"1988-09-30","LIC"
866,"1988-10-01","LIC"
882,"1988-10-13","LIC"
887,"1988-10-16","LIC"
948,"1989-02-20","LIC"
958,"1989-03-14","LIC"
961,"1989-03-16","LIC"
965,"1989-03-18","LIC"
967,"1989-03-27","LIC"
1000,"1989-05-19","LIC"
1026,"1989-05-31","LIC"
1062,"1989-06-12","LIC"
1079,"1989-06-16","LIC"
1147,"1989-07-08","LIC"
1185,"1989-07-13","LIC"
1294,"1990-03-24","LIC"
1313,"1990-03-29","LIC"
1323,"1990-03-30","LIC"
1332,"1990-03-31","LIC"
1370,"1990-04-17","LIC"
1380,"1990-04-18","LIC"
1489,"1990-05-31","LIC"
1666,"1990-08-16","LIC"
1694,"1990-08-27","LIC"
1713,"1990-09-02","LIC"
1776,"1990-09-14","LIC"
1786,"1990-09-15","LIC"
1808,"1990-09-17","LIC"
1825,"1990-10-07","LIC"
1833,"1990-10-08","LIC"
1843,"1990-10-11","LIC"
1853,"1990-10-15","LIC"
1875,"1990-10-21","LIC"
1894,"1990-10-23","LIC"
1899,"1990-10-24","LIC"
1903,"1990-10-29","LIC"
1971,"1990-11-26","LIC"
1994,"1990-12-08","LIC"
2003,"1990-12-12","LIC"
2007,"1990-12-14","LIC"
2050,"1991-03-09","LIC"
2062,"1991-03-13","LIC"
2085,"1991-03-31","LIC"
2097,"1991-04-02","LIC"
2109,"1991-04-03","LIC"
2125,"1991-04-06","LIC"
2142,"1991-04-22","LIC"
2214,"1991-05-20","LIC"
2279,"1991-06-30","LIC"
2288,"1991-07-12","LIC"
2297,"1991-07-17","LIC"
2312,"1991-07-23","LIC"
2341,"1991-07-28","LIC"
2350,"1991-08-03","LIC"
2379,"1991-08-10","LIC"
2400,"1991-08-16","LIC"
2461,"1991-09-05","LIC"
2483,"1991-09-10","LIC"
2485,"1991-09-11","LIC"
2498,"1991-09-12","LIC"
2536,"1991-09-24","LIC"
2542,"1991-09-27","LIC"
2550,"1991-09-28","LIC"
2559,"1991-09-29","LIC"
2649,"1991-10-13","LIC"
2668,"1991-10-17","LIC"
2686,"1991-10-26","LIC"
2780,"1992-06-13","LIC"
2823,"1992-06-26","LIC"
2830,"1992-06-30","LIC"
2873,"1992-07-17","LIC"
2911,"1992-07-24","LIC"
2937,"1992-07-31","LIC"
2942,"1992-08-01","LIC"
2982,"1992-10-04","LIC"
3004,"1992-10-23","LIC"
3010,"1992-10-30","LIC"
3015,"1992-10-31","LIC"
3024,"1992-11-02","LIC"
3081,"1993-01-09","LIC"
3122,"1993-04-04","LIC"
3150,"1993-05-09","LIC"
3153,"1993-05-14","LIC"
3156,"1993-05-16","LIC"
3159,"1993-05-25","LIC"
3167,"1993-06-02","LIC"
3169,"1993-06-15","LIC"
3200,"1993-06-24","LIC"
3278,"1993-07-16","LIC"
3308,"1993-07-24","LIC"
3331,"1993-07-30","LIC"
3343,"1993-07-31","LIC"
3373,"1993-08-06","LIC"
3383,"1993-08-07","LIC"
3414,"1993-08-08","LIC"
3435,"1993-08-11","LIC"
3442,"1993-08-15","LIC"
3454,"1993-08-17","LIC"
3509,"1993-09-05","LIC"
3538,"1993-09-14","LIC"
3551,"1993-09-16","LIC"
3604,"1993-09-24","LIC"
3606,"1993-09-25","LIC"
3621,"1993-09-26","LIC"
3624,"1994-03-10","LIC"
3652,"1994-04-07","LIC"
3660,"1994-04-11","LIC"
3665,"1994-04-12","LIC"
3669,"1994-04-14","LIC"
3689,"1994-04-18","LIC"
3701,"1994-04-22","LIC"
3723,"1994-05-03","LIC"
3780,"1994-05-15","LIC"
3806,"1994-05-22","LIC"
3815,"1994-06-08","LIC"
3817,"1994-06-10","LIC"
3829,"1994-06-15","LIC"
3876,"1994-07-06","LIC"
3905,"1994-07-14","LIC"
3907,"1994-07-15","LIC"
3916,"1994-07-18","LIC"
3954,"1994-08-02","LIC"
3967,"1994-08-03","LIC"
4026,"1994-08-30","LIC"
4045,"1994-09-08","LIC"
4056,"1994-09-14","LIC"
4077,"1994-09-18","LIC"
4112,"1995-07-18","LIC"
4152,"1995-07-26","LIC"
4218,"1995-08-10","LIC"
4280,"1995-08-16","LIC"
4298,"1995-08-23","LIC"
4326,"1995-09-02","LIC"
4345,"1995-09-04","LIC"
4362,"1995-09-16","LIC"
4363,"1995-09-18","LIC"
4380,"1995-09-23","LIC"
4414,"1996-06-15","LIC"
4612,"1996-07-25","LIC"
4664,"1996-08-04","LIC"
4666,"1996-08-09","LIC"
4672,"1996-08-10","LIC"
4678,"1996-08-17","LIC"
4681,"1996-08-19","LIC"
28652,"1996-08-27","LIC"
4725,"1996-08-29","LIC"
4739,"1996-08-30","LIC"
4759,"1996-09-03","LIC"
4780,"1996-09-06","LIC"
4791,"1996-09-09","LIC"
4811,"1996-09-13","LIC"
4830,"1996-09-17","LIC"
4911,"1996-10-07","LIC"
4914,"1996-10-08","LIC"
4926,"1996-10-09","LIC"
4939,"1996-10-21","LIC"
5007,"1996-11-12","LIC"
5069,"1996-12-19","LIC"
5113,"1997-02-11","LIC"
5122,"1997-02-16","LIC"
5129,"1997-02-24","LIC"
5139,"1997-02-26","LIC"
5143,"1997-03-03","LIC"
5165,"1997-04-04","LIC"
5169,"1997-04-08","LIC"
5170,"1997-04-09","LIC"
5190,"1997-04-25","LIC"
5224,"1997-05-02","LIC"
5233,"1997-05-11","LIC"
5267,"1997-06-06","LIC"
5616,"1997-07-31","LIC"
5680,"1997-08-08","LIC"
5714,"1997-08-12","LIC"
28853,"1997-08-22","LIC"
5774,"1997-08-24","LIC"
5787,"1997-08-25","LIC"
5796,"1997-08-27","LIC"
5811,"1997-08-31","LIC"
5846,"1997-09-16","LIC"
5861,"1997-09-22","LIC"
6018,"1997-10-26","LIC"
6152,"1998-03-16","LIC"
6215,"1998-04-17","LIC"
6219,"1998-04-18","LIC"
6223,"1998-04-25","LIC"
6233,"1998-04-29","LIC"
6244,"1998-05-04","LIC"
6249,"1998-05-05","LIC"
6266,"1998-05-10","LIC"
6279,"1998-05-16","LIC"
6377,"1998-05-27","LIC"
6390,"1998-05-30","LIC"
6423,"1998-06-11","LIC"
6426,"1998-06-13","LIC"
6433,"1998-06-15","LIC"
6438,"1998-06-18","LIC"
6468,"1998-06-19","LIC"
6517,"1998-06-26","LIC"
6557,"1998-07-02","LIC"
6579,"1998-07-06","LIC"
6754,"1998-07-20","LIC"
6853,"1998-08-01","LIC"
6968,"1998-08-09","LIC"
6992,"1998-08-10","LIC"
7085,"1998-08-26","LIC"
7096,"1998-08-28","LIC"
7129,"1998-09-09","LIC"
7140,"1998-09-17","LIC"
7158,"1998-09-28","LIC"
7166,"1998-10-06","LIC"
7195,"1998-10-14","LIC"
7239,"1998-11-12","LIC"
7252,"1998-11-19","LIC"
7280,"1998-12-04","LIC"
7708,"1999-06-16","LIC"
7821,"1999-07-04","LIC"
7847,"1999-07-10","LIC"
7902,"1999-07-12","LIC"
7976,"1999-07-20","LIC"
7980,"1999-07-21","LIC"
7991,"1999-07-23","LIC"
8061,"1999-08-09","LIC"
8064,"1999-08-10","LIC"
8072,"1999-08-14","LIC"
8177,"1999-09-07","LIC"
8214,"1999-09-10","LIC"
8229,"1999-09-12","LIC"
8258,"1999-09-15","LIC"
8321,"1999-10-02","LIC"
8458,"1999-11-04","LIC"
8466,"2000-05-03","LIC"
8529,"2000-05-22","LIC"
8541,"2000-05-24","LIC"
8549,"2000-05-28","LIC"
8554,"2000-06-02","LIC"
8560,"2000-06-04","LIC"
8563,"2000-06-07","LIC"
8572,"2000-06-12","LIC"
8592,"2000-06-24","LIC"
8609,"2000-06-30","LIC"
8620,"2000-07-02","LIC"
8692,"2000-07-23","LIC"
8718,"2000-08-11","LIC"
8727,"2000-08-12","LIC"
8731,"2000-08-13","LIC"
8733,"2000-08-14","LIC"
8748,"2000-08-15","LIC"
8750,"2000-08-16","LIC"
8766,"2000-08-22","LIC"
8768,"2000-08-23","LIC"
8780,"2000-08-25","LIC"
8785,"2000-08-28","LIC"
8788,"2000-08-29","LIC"
8808,"2000-09-04","LIC"
8818,"2000-09-07","LIC"
8819,"2000-09-08","LIC"
8864,"2000-09-22","LIC"
8895,"2000-09-24","LIC"
8941,"2000-10-03","LIC"
8948,"2000-10-10","LIC"
9039,"2000-10-28","LIC"
9146,"2001-04-28","LIC"
9148,"2001-04-29","LIC"
9154,"2001-04-30","LIC"
9174,"2001-05-10","LIC"
9188,"2001-05-18","LIC"
9189,"2001-05-21","LIC"
9194,"2001-05-22","LIC"
9199,"2001-05-23","LIC"
9214,"2001-06-10","LIC"
