"ID1","ID2","weight","Dolphin.ID1","Dolphin.ID2","IDPair","DyadML","Closekin"
"ZEP.preg","DCH.cyc",0.0208333333333333,"ZEP","DCH","DCH.ZEP",0.0198,"N"
"ZEP.lact","DCH.juvenile",0.0980392156862745,"ZEP","DCH","DCH.ZEP",0.0198,"N"
"DCH.juvenile","ZIP.cyc",0.0357142857142857,"DCH","ZIP","DCH.ZIP",0.0508,"N"
"DCH.juvenile","ZIP.preg",0.08,"DCH","ZIP","DCH.ZIP",0.0508,"N"
"DCK.juvenile","DOD.lact",0.0227272727272727,"DCK","DOD","DCK.DOD",0.5001,"Y"
"DCK.juvenile","EDE.preg",0.0232558139534884,"DCK","EDE","DCK.EDE",0.18,"Y"
"FRL.lact","DCK.juvenile",0.0454545454545455,"FRL","DCK","DCK.FRL",0,"N"
"GMP.preg","DCK.juvenile",0.0434782608695652,"GMP","DCK","DCK.GMP",0,"N"
"DCK.juvenile","SEM.juvenile",0.04,"DCK","SEM","DCK.SEM",0.0427,"N"
"SOP.lact","DCK.juvenile",0.0416666666666667,"SOP","DCK","DCK.SOP",0.0088,"N"
"DCK.juvenile","VBE.preg",0.0476190476190476,"DCK","VBE","DCK.VBE",0,"N"
"DOD.juvenile","DEM.lact",0.0506329113924051,"DOD","DEM","DEM.DOD",0.4814,"Y"
"GRG.juvenile","DEM.lact",0.0144927536231884,"GRG","DEM","DEM.GRG",0.093,"N"
"KIT.juvenile","DEM.juvenile",0.0166666666666667,"KIT","DEM","DEM.KIT",0.0109,"N"
"DEM.juvenile","LIC.juvenile",0.00847457627118644,"DEM","LIC","DEM.LIC",0.0202,"N"
"PEG.preg","DEM.lact",0.00641025641025641,"PEG","DEM","DEM.PEG",0.0132,"N"
"SKF.juvenile","DEM.lact",0.0119521912350598,"SKF","DEM","DEM.SKF",0,"N"
"DEM.lact","SPE.juvenile",0.024390243902439,"DEM","SPE","DEM.SPE",0,"N"
"ZIP.preg","DEM.lact",0.00943396226415094,"ZIP","DEM","DEM.ZIP",0,"N"
"ZIP.juvenile","DEM.juvenile",0.0297029702970297,"ZIP","DEM","DEM.ZIP",0,"N"
"DJY.juvenile","DUC.lact",0.0526315789473684,"DJY","DUC","DJY.DUC",0,"N"
"NIR.preg","DJY.juvenile",0.032258064516129,"NIR","DJY","DJY.NIR",0.0187,"N"
"DJY.juvenile","PDR.juvenile",0.166666666666667,"DJY","PDR","DJY.PDR",0.0254,"N"
"RKS.juvenile","DJY.juvenile",0.0769230769230769,"RKS","DJY","DJY.RKS",0,"N"
"DJY.juvenile","RSO.preg",0.05,"DJY","RSO","DJY.RSO",0.0224,"N"
"VLT.juvenile","DJY.juvenile",0.25,"VLT","DJY","DJY.VLT",0.0035,"N"
"WLV.cyc","DJY.juvenile",0.0588235294117647,"WLV","DJY","DJY.WLV",0.0441,"N"
"WLV.lact","DJY.juvenile",0.0434782608695652,"WLV","DJY","DJY.WLV",0.0441,"N"
"WNG.lact","DJY.juvenile",0.03125,"WNG","DJY","DJY.WNG",0,"N"
"DMK.lact","HOW.juvenile",0.05,"DMK","HOW","DMK.HOW",0.0279,"N"
"PDR.juvenile","DMK.lact",0.105263157894737,"PDR","DMK","DMK.PDR",0.1215,"N"
"RLF.juvenile","DMK.lact",0.0625,"RLF","DMK","DMK.RLF",0.0305,"N"
"DMK.lact","TAW.lact",0.032258064516129,"DMK","TAW","DMK.TAW",0,"N"
"DMK.lact","TUN.preg",0.0476190476190476,"DMK","TUN","DMK.TUN",0.0149,"N"
"UVE.lact","DMK.lact",0.05,"UVE","DMK","DMK.UVE",0,"N"
"DMK.lact","VLT.juvenile",0.0625,"DMK","VLT","DMK.VLT",0.0356,"N"
"DMK.lact","WNG.preg",0.0454545454545455,"DMK","WNG","DMK.WNG",0.0042,"N"
"DOD.preg","FSB.juvenile",0.0232558139534884,"DOD","FSB","DOD.FSB",0.0904,"N"
"DOD.lact","FUT.lact",0.00961538461538462,"DOD","FUT","DOD.FUT",0.0138,"N"
"DOD.preg","GEK.juvenile",0.0192307692307692,"DOD","GEK","DOD.GEK",0.0016,"N"
"DOD.lact","GMP.preg",0.024390243902439,"DOD","GMP","DOD.GMP",0.0227,"N"
"DOD.juvenile","GMP.juvenile",0.0144927536231884,"DOD","GMP","DOD.GMP",0.0227,"N"
"DOD.juvenile","GRG.juvenile",0.0172413793103448,"DOD","GRG","DOD.GRG",0.0591,"N"
"GUA.juvenile","DOD.lact",0.0105263157894737,"GUA","DOD","DOD.GUA",0.0075,"N"
"DOD.cyc","GUA.juvenile",0.0185185185185185,"DOD","GUA","DOD.GUA",0.0075,"N"
"HFF.juvenile","DOD.preg",0.0078125,"HFF","DOD","DOD.HFF",0.1655,"Y"
"HFF.preg","DOD.lact",0.0121951219512195,"HFF","DOD","DOD.HFF",0.1655,"Y"
"DOD.lact","HFF.lact",0.0396039603960396,"DOD","HFF","DOD.HFF",0.1655,"Y"
"HFF.juvenile","DOD.lact",0.00595238095238095,"HFF","DOD","DOD.HFF",0.1655,"Y"
"DOD.juvenile","KIT.cyc",0.0136986301369863,"DOD","KIT","DOD.KIT",0,"N"
"KIY.preg","DOD.lact",0.00480769230769231,"KIY","DOD","DOD.KIY",0.0337,"N"
"LYR.juvenile","DOD.preg",0.0666666666666667,"LYR","DOD","DOD.LYR",0,"N"
"OPY.juvenile","DOD.preg",0.0169491525423729,"OPY","DOD","DOD.OPY",0.0125,"N"
"OPY.cyc","DOD.lact",0.0277777777777778,"OPY","DOD","DOD.OPY",0.0125,"N"
"PHX.juvenile","DOD.lact",0.0196078431372549,"PHX","DOD","DOD.PHX",0.0336,"N"
"PWE.juvenile","DOD.cyc",0.0263157894736842,"PWE","DOD","DOD.PWE",0.0152,"N"
"DOD.lact","RLF.lact",0.0147058823529412,"DOD","RLF","DOD.RLF",0,"N"
"SCA.cyc","DOD.juvenile",0.0169491525423729,"SCA","DOD","DOD.SCA",0.0111,"N"
"DOD.juvenile","SEQ.juvenile",0.0142857142857143,"DOD","SEQ","DOD.SEQ",0,"N"
"SHC.preg","DOD.juvenile",0.0103092783505155,"SHC","DOD","DOD.SHC",0,"N"
"DOD.juvenile","SHC.cyc",0.0116279069767442,"DOD","SHC","DOD.SHC",0,"N"
"DOD.lact","SKF.lact",0.0246913580246914,"DOD","SKF","DOD.SKF",0.2046,"Y"
"SPE.cyc","DOD.cyc",0.04,"SPE","DOD","DOD.SPE",0,"N"
"DOD.juvenile","TAM.cyc",0.0163934426229508,"DOD","TAM","DOD.TAM",0,"N"
"DOD.lact","TTM.cyc",0.0133333333333333,"DOD","TTM","DOD.TTM",0,"N"
"TUF.preg","DOD.lact",0.0166666666666667,"TUF","DOD","DOD.TUF",0.0813,"N"
"DOD.preg","TUF.juvenile",0.0136986301369863,"DOD","TUF","DOD.TUF",0.0813,"N"
"DOD.juvenile","VBE.juvenile",0.0126582278481013,"DOD","VBE","DOD.VBE",0,"N"
"WIY.juvenile","DOD.lact",0.00775193798449612,"WIY","DOD","DOD.WIY",0.1001,"N"
"WOF.lact","DOD.lact",0.0352941176470588,"WOF","DOD","DOD.WOF",0,"N"
"DOD.cyc","ZIP.preg",0.0192307692307692,"DOD","ZIP","DOD.ZIP",0.0623,"N"
"GUA.juvenile","DOP.juvenile",0.032258064516129,"GUA","DOP","DOP.GUA",0.109,"N"
"DOP.juvenile","JAH.juvenile",0.08,"DOP","JAH","DOP.JAH",0.0035,"N"
"DOP.juvenile","TUL.lact",0.0714285714285714,"DOP","TUL","DOP.TUL",0,"N"
"DOP.juvenile","VBE.cyc",0.03125,"DOP","VBE","DOP.VBE",0,"N"
"DOU.juvenile","DOY.juvenile",0.025,"DOU","DOY","DOU.DOY",3e-04,"N"
"DOU.juvenile","FUT.lact",0.0153846153846154,"DOU","FUT","DOU.FUT",0,"N"
"HFF.lact","DOU.juvenile",0.0303030303030303,"HFF","DOU","DOU.HFF",0,"N"
"DOU.juvenile","JUI.cyc",0.0666666666666667,"DOU","JUI","DOU.JUI",0.0973,"N"
"DOU.juvenile","JUI.preg",0.137931034482759,"DOU","JUI","DOU.JUI",0.0973,"N"
"KIY.preg","DOU.juvenile",0.012987012987013,"KIY","DOU","DOU.KIY",0,"N"
"PDR.preg","DOU.juvenile",0.0384615384615385,"PDR","DOU","DOU.PDR",0,"N"
"DOU.juvenile","PIC.preg",0.0178571428571429,"DOU","PIC","DOU.PIC",0,"N"
"DOU.juvenile","RHO.lact",0.0689655172413793,"DOU","RHO","DOU.RHO",0,"N"
"RHO.preg","DOU.juvenile",0.0294117647058824,"RHO","DOU","DOU.RHO",0,"N"
"DOU.juvenile","RLF.lact",0.0344827586206897,"DOU","RLF","DOU.RLF",0.0058,"N"
"DOU.juvenile","TOG.lact",0.111111111111111,"DOU","TOG","DOU.TOG",0.2023,"Y"
"TTM.preg","DOU.juvenile",0.0333333333333333,"TTM","DOU","DOU.TTM",0.0112,"N"
"WHO.lact","DOU.juvenile",0.0454545454545455,"WHO","DOU","DOU.WHO",0.0141,"N"
"WHO.cyc","DOU.juvenile",0.037037037037037,"WHO","DOU","DOU.WHO",0.0141,"N"
"WHO.preg","DOU.juvenile",0.0434782608695652,"WHO","DOU","DOU.WHO",0.0141,"N"
"DOU.juvenile","WLV.preg",0.0357142857142857,"DOU","WLV","DOU.WLV",0,"N"
"DOU.juvenile","WPY.juvenile",0.037037037037037,"DOU","WPY","DOU.WPY",0.0024,"N"
"ZEP.preg","DOU.juvenile",0.0444444444444444,"ZEP","DOU","DOU.ZEP",0.0188,"N"
"EDE.preg","DOY.juvenile",0.0212765957446809,"EDE","DOY","DOY.EDE",0,"N"
"DOY.juvenile","HFF.lact",0.0147058823529412,"DOY","HFF","DOY.HFF",0,"N"
"DOY.juvenile","LIT.preg",0.0740740740740741,"DOY","LIT","DOY.LIT",0.0228,"N"
"MDH.cyc","DOY.juvenile",0.0740740740740741,"MDH","DOY","DOY.MDH",0.0134,"N"
"MSC.lact","DOY.juvenile",0.0416666666666667,"MSC","DOY","DOY.MSC",0,"N"
"NET.cyc","DOY.juvenile",0.037037037037037,"NET","DOY","DOY.NET",0,"N"
"SEM.juvenile","DOY.juvenile",0.0357142857142857,"SEM","DOY","DOY.SEM",0.0225,"N"
"SKF.lact","DOY.juvenile",0.0138888888888889,"SKF","DOY","DOY.SKF",0,"N"
"SQE.juvenile","DOY.juvenile",0.178571428571429,"SQE","DOY","DOY.SQE",0.1011,"N"
"DOY.juvenile","TAW.lact",0.148148148148148,"DOY","TAW","DOY.TAW",0.0271,"N"
"DOY.juvenile","TDL.preg",0.0714285714285714,"DOY","TDL","DOY.TDL",0.0088,"N"
"DOY.juvenile","TUX.juvenile",0.28125,"DOY","TUX","DOY.TUX",0.1485,"Y"
"DUC.lact","EDE.cyc",0.0158730158730159,"DUC","EDE","DUC.EDE",0,"N"
"FNT.preg","DUC.juvenile",0.0434782608695652,"FNT","DUC","DUC.FNT",0,"N"
"FRL.juvenile","DUC.juvenile",0.16,"FRL","DUC","DUC.FRL",0.0187,"N"
"DUC.juvenile","GAB.juvenile",0.0555555555555556,"DUC","GAB","DUC.GAB",0.0202,"N"
"GMP.juvenile","DUC.juvenile",0.0204081632653061,"GMP","DUC","DUC.GMP",0.0134,"N"
"JUI.cyc","DUC.lact",0.0303030303030303,"JUI","DUC","DUC.JUI",0,"N"
"DUC.lact","LEN.preg",0.0188679245283019,"DUC","LEN","DUC.LEN",0,"N"
"DUC.lact","NET.juvenile",0.0476190476190476,"DUC","NET","DUC.NET",0.0035,"N"
"NOE.juvenile","DUC.lact",0.0222222222222222,"NOE","DUC","DUC.NOE",0,"N"
"PDR.juvenile","DUC.lact",0.0434782608695652,"PDR","DUC","DUC.PDR",0.0052,"N"
"DUC.juvenile","POL.juvenile",0.147058823529412,"DUC","POL","DUC.POL",0.0405,"N"
"DUC.juvenile","RHO.juvenile",0.00714285714285714,"DUC","RHO","DUC.RHO",0,"N"
"DUC.lact","RSO.cyc",0.0625,"DUC","RSO","DUC.RSO",0,"N"
"DUC.juvenile","SHC.juvenile",0.00344827586206897,"DUC","SHC","DUC.SHC",0,"N"
"SOG.cyc","DUC.juvenile",0.03125,"SOG","DUC","DUC.SOG",0,"N"
"DUC.juvenile","TUK.preg",0.0277777777777778,"DUC","TUK","DUC.TUK",0.0077,"N"
"DUC.lact","TUK.preg",0.0277777777777778,"DUC","TUK","DUC.TUK",0.0077,"N"
"UVE.lact","DUC.juvenile",0.0416666666666667,"UVE","DUC","DUC.UVE",0.0171,"N"
"UVE.lact","DUC.lact",0.0476190476190476,"UVE","DUC","DUC.UVE",0.0171,"N"
"WLV.preg","DUC.lact",0.0555555555555556,"WLV","DUC","DUC.WLV",4e-04,"N"
"WNG.lact","DUC.lact",0.0163934426229508,"WNG","DUC","DUC.WNG",0.0044,"N"
"WOF.lact","DUC.lact",0.0169491525423729,"WOF","DUC","DUC.WOF",0.0346,"N"
"FRL.lact","EDE.cyc",0.0317460317460317,"FRL","EDE","EDE.FRL",0,"N"
"EDE.cyc","FUT.lact",0.125,"EDE","FUT","EDE.FUT",0.215,"Y"
"FUT.juvenile","EDE.cyc",0.0209424083769634,"FUT","EDE","EDE.FUT",0.215,"Y"
"EDE.juvenile","FUT.juvenile",0.0591715976331361,"EDE","FUT","EDE.FUT",0.215,"Y"
"EDE.preg","FUT.juvenile",0.128205128205128,"EDE","FUT","EDE.FUT",0.215,"Y"
"EDE.preg","FUT.lact",0.0522388059701493,"EDE","FUT","EDE.FUT",0.215,"Y"
"EDE.preg","GAB.preg",0.00970873786407767,"EDE","GAB","EDE.GAB",0,"N"
"EDE.cyc","GMP.lact",0.0135135135135135,"EDE","GMP","EDE.GMP",0,"N"
"GUA.juvenile","EDE.cyc",0.010989010989011,"GUA","EDE","EDE.GUA",0.0121,"N"
"EDE.juvenile","HBB.lact",0.00892857142857143,"EDE","HBB","EDE.HBB",0,"N"
"EDE.cyc","HFF.preg",0.0263157894736842,"EDE","HFF","EDE.HFF",0.1678,"Y"
"EDE.cyc","HFF.lact",0.03,"EDE","HFF","EDE.HFF",0.1678,"Y"
"EDE.cyc","HFF.juvenile",0.0125786163522013,"EDE","HFF","EDE.HFF",0.1678,"Y"
"EDE.preg","HFF.cyc",0.0408163265306122,"EDE","HFF","EDE.HFF",0.1678,"Y"
"EDE.preg","HFF.juvenile",0.0837988826815642,"EDE","HFF","EDE.HFF",0.1678,"Y"
"HFF.juvenile","EDE.juvenile",0.202614379084967,"HFF","EDE","EDE.HFF",0.1678,"Y"
"EDE.preg","HFF.lact",0.0465116279069767,"EDE","HFF","EDE.HFF",0.1678,"Y"
"EDE.preg","JND.juvenile",0.0454545454545455,"EDE","JND","EDE.JND",0.0956,"N"
"JND.juvenile","EDE.lact",0.0833333333333333,"JND","EDE","EDE.JND",0.0956,"N"
"JUI.juvenile","EDE.juvenile",0.0423728813559322,"JUI","EDE","EDE.JUI",0.0284,"N"
"JUI.preg","EDE.preg",0.0330578512396694,"JUI","EDE","EDE.JUI",0.0284,"N"
"JUI.cyc","EDE.juvenile",0.0155038759689922,"JUI","EDE","EDE.JUI",0.0284,"N"
"JUI.preg","EDE.cyc",0.0114942528735632,"JUI","EDE","EDE.JUI",0.0284,"N"
"EDE.lact","KIY.preg",0.0157894736842105,"EDE","KIY","EDE.KIY",0.2072,"Y"
"EDE.cyc","KIY.preg",0.04,"EDE","KIY","EDE.KIY",0.2072,"Y"
"KIY.preg","EDE.juvenile",0.0720338983050847,"KIY","EDE","EDE.KIY",0.2072,"Y"
"EDE.lact","KIY.lact",0.0674157303370786,"EDE","KIY","EDE.KIY",0.2072,"Y"
"KIY.lact","EDE.juvenile",0.00606060606060606,"KIY","EDE","EDE.KIY",0.2072,"Y"
"EDE.preg","KIY.preg",0.079646017699115,"EDE","KIY","EDE.KIY",0.2072,"Y"
"EDE.juvenile","LEN.juvenile",0.0769230769230769,"EDE","LEN","EDE.LEN",0.1248,"N"
"EDE.cyc","LEN.cyc",0.0555555555555556,"EDE","LEN","EDE.LEN",0.1248,"N"
"EDE.juvenile","LEN.cyc",0.020979020979021,"EDE","LEN","EDE.LEN",0.1248,"N"
"LEN.preg","EDE.preg",0.0752688172043011,"LEN","EDE","EDE.LEN",0.1248,"N"
"EDE.lact","LEN.cyc",0.0181818181818182,"EDE","LEN","EDE.LEN",0.1248,"N"
"EDE.juvenile","LEN.preg",0.0275862068965517,"EDE","LEN","EDE.LEN",0.1248,"N"
"EDE.preg","MOU.cyc",0.0277777777777778,"EDE","MOU","EDE.MOU",0,"N"
"EDE.preg","NIR.preg",0.0178571428571429,"EDE","NIR","EDE.NIR",0.0041,"N"
"EDE.cyc","NIR.cyc",0.015625,"EDE","NIR","EDE.NIR",0.0041,"N"
"EDE.lact","NOE.preg",0.0185185185185185,"EDE","NOE","EDE.NOE",0.0076,"N"
"NOE.juvenile","EDE.cyc",0.0298507462686567,"NOE","EDE","EDE.NOE",0.0076,"N"
"EDE.preg","NOE.preg",0.099009900990099,"EDE","NOE","EDE.NOE",0.0076,"N"
"EDE.preg","NOE.juvenile",0.0691823899371069,"EDE","NOE","EDE.NOE",0.0076,"N"
"EDE.cyc","NOE.cyc",0.0317460317460317,"EDE","NOE","EDE.NOE",0.0076,"N"
"NOE.juvenile","EDE.juvenile",0.0576923076923077,"NOE","EDE","EDE.NOE",0.0076,"N"
"NOE.lact","EDE.lact",0.0512820512820513,"NOE","EDE","EDE.NOE",0.0076,"N"
"EDE.juvenile","PEG.preg",0.00847457627118644,"EDE","PEG","EDE.PEG",0,"N"
"PEG.lact","EDE.juvenile",0.0234375,"PEG","EDE","EDE.PEG",0,"N"
"EDE.cyc","PIC.preg",0.0439024390243902,"EDE","PIC","EDE.PIC",0.4822,"Y"
"EDE.preg","PIC.preg",0.0829493087557604,"EDE","PIC","EDE.PIC",0.4822,"Y"
"EDE.juvenile","PIC.preg",0.0268199233716475,"EDE","PIC","EDE.PIC",0.4822,"Y"
"RHO.preg","EDE.cyc",0.0348837209302326,"RHO","EDE","EDE.RHO",0.1893,"Y"
"EDE.preg","RHO.lact",0.0168067226890756,"EDE","RHO","EDE.RHO",0.1893,"Y"
"RHO.lact","EDE.cyc",0.0116279069767442,"RHO","EDE","EDE.RHO",0.1893,"Y"
"EDE.lact","RHO.cyc",0.0138888888888889,"EDE","RHO","EDE.RHO",0.1893,"Y"
"EDE.juvenile","RHO.preg",0.0300751879699248,"EDE","RHO","EDE.RHO",0.1893,"Y"
"EDE.juvenile","RHO.lact",0.0151515151515152,"EDE","RHO","EDE.RHO",0.1893,"Y"
"EDE.juvenile","RHO.cyc",0.0275862068965517,"EDE","RHO","EDE.RHO",0.1893,"Y"
"EDE.lact","RKT.juvenile",0.0447761194029851,"EDE","RKT","EDE.RKT",0.1287,"Y"
"RKT.juvenile","EDE.preg",0.0238095238095238,"RKT","EDE","EDE.RKT",0.1287,"Y"
"RSO.lact","EDE.cyc",0.0151515151515152,"RSO","EDE","EDE.RSO",0,"N"
"EDE.preg","RSO.preg",0.0099009900990099,"EDE","RSO","EDE.RSO",0,"N"
"EDE.juvenile","RSO.juvenile",0.00862068965517241,"EDE","RSO","EDE.RSO",0,"N"
"RSO.cyc","EDE.lact",0.0256410256410256,"RSO","EDE","EDE.RSO",0,"N"
"RSO.cyc","EDE.cyc",0.0161290322580645,"RSO","EDE","EDE.RSO",0,"N"
"EDE.juvenile","SHC.lact",0.0697674418604651,"EDE","SHC","EDE.SHC",0.0013,"N"
"SHC.preg","EDE.juvenile",0.00740740740740741,"SHC","EDE","EDE.SHC",0.0013,"N"
"SHC.cyc","EDE.juvenile",0.00813008130081301,"SHC","EDE","EDE.SHC",0.0013,"N"
"SKF.lact","EDE.cyc",0.0634920634920635,"SKF","EDE","EDE.SKF",0.1615,"Y"
"EDE.juvenile","SKF.lact",0.00518134715025907,"EDE","SKF","EDE.SKF",0.1615,"Y"
"SKF.preg","EDE.juvenile",0.0372670807453416,"SKF","EDE","EDE.SKF",0.1615,"Y"
"EDE.preg","SKF.preg",0.041958041958042,"EDE","SKF","EDE.SKF",0.1615,"Y"
"SKF.lact","EDE.preg",0.0357142857142857,"SKF","EDE","EDE.SKF",0.1615,"Y"
"SON.juvenile","EDE.preg",0.028169014084507,"SON","EDE","EDE.SON",0.0067,"N"
"SON.juvenile","EDE.cyc",0.0099009900990099,"SON","EDE","EDE.SON",0.0067,"N"
"SON.juvenile","EDE.lact",0.0459770114942529,"SON","EDE","EDE.SON",0.0067,"N"
"EDE.juvenile","TAW.juvenile",0.00909090909090909,"EDE","TAW","EDE.TAW",0,"N"
"EDE.cyc","TTM.cyc",0.0317460317460317,"EDE","TTM","EDE.TTM",0,"N"
"TTM.juvenile","EDE.preg",0.0378787878787879,"TTM","EDE","EDE.TTM",0,"N"
"EDE.juvenile","TTM.juvenile",0.00909090909090909,"EDE","TTM","EDE.TTM",0,"N"
"TUF.juvenile","EDE.preg",0.0268456375838926,"TUF","EDE","EDE.TUF",0.0852,"N"
"TUF.juvenile","EDE.cyc",0.0170940170940171,"TUF","EDE","EDE.TUF",0.0852,"N"
"TUF.preg","EDE.cyc",0.131147540983607,"TUF","EDE","EDE.TUF",0.0852,"N"
"TUF.juvenile","EDE.lact",0.032258064516129,"TUF","EDE","EDE.TUF",0.0852,"N"
"VBE.cyc","EDE.cyc",0.0131578947368421,"VBE","EDE","EDE.VBE",0,"N"
"EDE.preg","VBE.preg",0.00909090909090909,"EDE","VBE","EDE.VBE",0,"N"
"VBE.cyc","EDE.preg",0.018018018018018,"VBE","EDE","EDE.VBE",0,"N"
"EDE.juvenile","WHN.juvenile",0.015748031496063,"EDE","WHN","EDE.WHN",0.0015,"N"
"EDE.lact","WHO.preg",0.0256410256410256,"EDE","WHO","EDE.WHO",0,"N"
"EDE.preg","WHT.lact",0.00970873786407767,"EDE","WHT","EDE.WHT",0,"N"
"EDE.preg","WHZ.juvenile",0.0227272727272727,"EDE","WHZ","EDE.WHZ",0,"N"
"EDE.cyc","WIY.juvenile",0.0956521739130435,"EDE","WIY","EDE.WIY",0.1076,"N"
"EDE.preg","WIY.juvenile",0.0546875,"EDE","WIY","EDE.WIY",0.1076,"N"
"EDE.lact","WIY.juvenile",0.0956521739130435,"EDE","WIY","EDE.WIY",0.1076,"N"
"EDE.preg","WLV.preg",0.00970873786407767,"EDE","WLV","EDE.WLV",0,"N"
"WLV.preg","EDE.cyc",0.0153846153846154,"WLV","EDE","EDE.WLV",0,"N"
"WLV.cyc","EDE.cyc",0.032258064516129,"WLV","EDE","EDE.WLV",0,"N"
"WLV.lact","EDE.preg",0.0297029702970297,"WLV","EDE","EDE.WLV",0,"N"
"WNG.lact","EDE.juvenile",0.00735294117647059,"WNG","EDE","EDE.WNG",0,"N"
"EDE.juvenile","WOF.lact",0.0324675324675325,"EDE","WOF","EDE.WOF",0,"N"
"WOF.preg","EDE.preg",0.0588235294117647,"WOF","EDE","EDE.WOF",0,"N"
"EDE.cyc","WOF.lact",0.0595238095238095,"EDE","WOF","EDE.WOF",0,"N"
"WOF.preg","EDE.juvenile",0.0310077519379845,"WOF","EDE","EDE.WOF",0,"N"
"EDE.cyc","WOF.cyc",0.015625,"EDE","WOF","EDE.WOF",0,"N"
"ZEP.juvenile","EDE.juvenile",0.0504201680672269,"ZEP","EDE","EDE.ZEP",0.0871,"N"
"EDE.preg","ZEP.cyc",0.1,"EDE","ZEP","EDE.ZEP",0.0871,"N"
"ZEP.lact","EDE.lact",0.0212765957446809,"ZEP","EDE","EDE.ZEP",0.0871,"N"
"EDE.cyc","ZEP.preg",0.010752688172043,"EDE","ZEP","EDE.ZEP",0.0871,"N"
"ZEP.preg","EDE.preg",0.00763358778625954,"ZEP","EDE","EDE.ZEP",0.0871,"N"
"EDE.lact","ZEP.preg",0.0131578947368421,"EDE","ZEP","EDE.ZEP",0.0871,"N"
"EDE.preg","ZIP.cyc",0.0961538461538462,"EDE","ZIP","EDE.ZIP",0.1011,"N"
"EDE.juvenile","ZIP.preg",0.0333333333333333,"EDE","ZIP","EDE.ZIP",0.1011,"N"
"ZIP.lact","EDE.juvenile",0.00847457627118644,"ZIP","EDE","EDE.ZIP",0.1011,"N"
"GUM.preg","EED.cyc",0.0144927536231884,"GUM","EED","EED.GUM",0.0408,"N"
"EED.cyc","JAS.juvenile",0.0377358490566038,"EED","JAS","EED.JAS",0.0194,"N"
"MOU.juvenile","EED.cyc",0.00564971751412429,"MOU","EED","EED.MOU",0.0034,"N"
"NIC.juvenile","EED.cyc",0.0833333333333333,"NIC","EED","EED.NIC",0,"N"
"EED.cyc","PUC.juvenile",0.0707964601769911,"EED","PUC","EED.PUC",0,"N"
"TUK.juvenile","EED.cyc",0.0188679245283019,"TUK","EED","EED.TUK",0,"N"
"VBE.juvenile","EED.cyc",0.0363636363636364,"VBE","EED","EED.VBE",0.4897,"Y"
"HNK.cyc","ENC.juvenile",0.0454545454545455,"HNK","ENC","ENC.HNK",0.0272,"N"
"ENC.juvenile","MYS.lact",0.0384615384615385,"ENC","MYS","ENC.MYS",0.0534,"N"
"ENC.juvenile","NUM.lact",0.0384615384615385,"ENC","NUM","ENC.NUM",0.0384,"N"
"NUM.cyc","ENC.juvenile",0.05,"NUM","ENC","ENC.NUM",0.0384,"N"
"ENC.juvenile","NUM.preg",0.0526315789473684,"ENC","NUM","ENC.NUM",0.0384,"N"
"SCT.lact","ENC.juvenile",0.05,"SCT","ENC","ENC.SCT",0.0816,"N"
"SHC.lact","ENC.juvenile",0.025,"SHC","ENC","ENC.SHC",0.0147,"N"
"ENC.juvenile","TAM.lact",0.0434782608695652,"ENC","TAM","ENC.TAM",0.4998,"Y"
"ENC.juvenile","TUL.cyc",0.0454545454545455,"ENC","TUL","ENC.TUL",0,"N"
"JAH.lact","ESP.cyc",0.05,"JAH","ESP","ESP.JAH",0.0516,"N"
"FID.lact","JUI.juvenile",0.032258064516129,"FID","JUI","FID.JUI",0,"N"
"LIC.juvenile","FID.lact",0.00793650793650794,"LIC","FID","FID.LIC",0.0212,"N"
"FID.cyc","POL.juvenile",0.0294117647058824,"FID","POL","FID.POL",0.0413,"N"
"FID.lact","TUK.juvenile",0.037037037037037,"FID","TUK","FID.TUK",0.007,"N"
"FNT.preg","FKY.cyc",0.142857142857143,"FNT","FKY","FKY.FNT",0.0076,"N"
"FLF.juvenile","PDR.juvenile",0.0769230769230769,"FLF","PDR","FLF.PDR",0.0135,"N"
"RSO.cyc","FLF.juvenile",0.0833333333333333,"RSO","FLF","FLF.RSO",0,"N"
"WHT.lact","FLF.juvenile",0.0833333333333333,"WHT","FLF","FLF.WHT",0.0093,"N"
"FNT.juvenile","LIT.juvenile",0.0166666666666667,"FNT","LIT","FNT.LIT",0.0077,"N"
"RHO.juvenile","FNT.preg",0.00719424460431655,"RHO","FNT","FNT.RHO",0,"N"
"FNT.juvenile","RIP.juvenile",0.0169491525423729,"FNT","RIP","FNT.RIP",0.0032,"N"
"FNT.preg","SOG.cyc",0.0357142857142857,"FNT","SOG","FNT.SOG",0.0762,"N"
"SOG.juvenile","FNT.juvenile",0.12280701754386,"SOG","FNT","FNT.SOG",0.0762,"N"
"WHO.juvenile","FNT.preg",0.0416666666666667,"WHO","FNT","FNT.WHO",0.0166,"N"
"FNT.juvenile","ZIP.cyc",0.0140845070422535,"FNT","ZIP","FNT.ZIP",0.0139,"N"
"FSB.juvenile","FRL.lact",0.0571428571428571,"FSB","FRL","FRL.FSB",0.469,"Y"
"FRL.lact","FUT.lact",0.0172413793103448,"FRL","FUT","FRL.FUT",0.019,"N"
"GMP.juvenile","FRL.juvenile",0.0377358490566038,"GMP","FRL","FRL.GMP",0,"N"
"HFF.lact","FRL.lact",0.0166666666666667,"HFF","FRL","FRL.HFF",0,"N"
