"Dolphin.ID","Observation.Date","Observation.ID","AgeClass","ReproCat","Combined.ID","ReproSightings","Repro.ID","Age.ID"
"FUT",2023-10-31,28365,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2023-11-04,28372,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2023-11-05,28383,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2023-11-30,28401,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-05-31,28662,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-06-03,28673,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-06-29,28714,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-07-02,28736,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-07-13,28770,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-07-14,28792,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-07-16,28796,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-07-23,28830,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"FUT",2024-07-25,28836,"adult","unknown","FUT.unknown.adult",71,"FUT.unknown","FUT.adult"
"GAB",1997-04-26,5212,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1997-06-25,5335,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1997-07-23,5520,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1997-08-08,5692,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1998-01-08,6102,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1998-05-03,6241,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1998-05-31,6395,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1999-06-16,7707,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",1999-06-24,7769,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",2000-05-23,8534,"juvenile","juvenile","GAB.juvenile.juvenile",10,"GAB.juvenile","GAB.juvenile"
"GAB",2000-11-21,9101,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-06-28,9354,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-07-01,9433,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-07-06,9493,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-07-20,9646,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-08-02,9738,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-08-08,9835,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-09-16,10122,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-09-27,10206,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2001-11-10,10307,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2002-03-27,10328,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2002-05-24,10489,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2002-05-25,10497,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2002-07-16,10871,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2002-07-30,11021,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2002-08-30,11364,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2003-09-03,12818,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2003-10-01,12951,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2003-10-09,13012,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2003-10-21,13096,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2004-04-18,13321,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2004-04-30,13348,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2004-10-04,14363,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2004-10-05,14389,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2004-11-06,14633,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2004-11-09,14662,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2005-03-23,14761,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2005-08-02,15121,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2005-08-10,15148,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2005-08-21,15190,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2005-09-19,15310,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-05-15,15533,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-07-07,15679,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-07-19,15771,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-08-04,15896,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-08-17,15978,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-08-23,16022,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-08-29,16058,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-09-15,16119,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-10-12,16166,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2006-10-21,16195,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2007-05-25,16257,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2007-06-03,16287,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2007-07-26,16459,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2007-08-09,16489,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2008-07-05,16644,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2010-06-03,17529,"adult","lact","GAB.lact.adult",7,"GAB.lact","GAB.adult"
"GAB",2010-07-29,17614,"adult","lact","GAB.lact.adult",7,"GAB.lact","GAB.adult"
"GAB",2010-09-16,17642,"adult","lact","GAB.lact.adult",7,"GAB.lact","GAB.adult"
"GAB",2011-09-15,18028,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2011-10-15,18092,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2011-10-16,18100,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2011-10-23,18122,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2012-07-30,18455,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2012-09-14,18567,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2012-10-13,18666,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2013-05-27,18767,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2013-07-29,19021,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2013-08-05,19044,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2013-10-14,19245,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2013-11-15,19457,"adult","lact","GAB.lact.adult",7,"GAB.lact","GAB.adult"
"GAB",2013-11-18,19488,"adult","lact","GAB.lact.adult",7,"GAB.lact","GAB.adult"
"GAB",2013-11-23,19552,"adult","lact","GAB.lact.adult",7,"GAB.lact","GAB.adult"
"GAB",2014-07-03,19749,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2014-07-07,19798,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2014-09-10,19927,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2014-09-25,19975,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2014-10-14,20032,"adult","cyc","GAB.cyc.adult",9,"GAB.cyc","GAB.adult"
"GAB",2014-11-17,20187,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2014-12-26,20281,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-04-27,20344,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-06-20,20722,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-06-29,20794,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-07-02,20846,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-07-04,20854,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-09-03,21166,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-09-17,21252,"adult","preg","GAB.preg.adult",13,"GAB.preg","GAB.adult"
"GAB",2015-10-26,21405,"adult","lact","GAB.lact.adult",7,"GAB.lact","GAB.adult"
"GAB",2016-10-05,21965,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2016-10-24,22055,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2017-06-14,22240,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2018-10-01,25275,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2018-10-02,25279,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2018-10-16,25308,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2019-07-03,25730,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2019-10-03,25941,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2019-12-03,26363,"adult","unknown","GAB.unknown.adult",58,"GAB.unknown","GAB.adult"
"GAB",2022-06-13,26815,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-07-08,26924,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-07-16,26959,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-07-29,27335,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-08-15,27370,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-08-21,27380,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-08-24,27384,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-09-08,27427,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-10-02,27067,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-10-03,27102,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2022-12-02,27050,"elder","unknown","GAB.unknown.elder",11,"GAB.unknown","GAB.elder"
"GAB",2023-05-03,27728,"elder","cyc","GAB.cyc.elder",5,"GAB.cyc","GAB.elder"
"GAB",2023-06-11,27834,"elder","cyc","GAB.cyc.elder",5,"GAB.cyc","GAB.elder"
"GAB",2023-07-01,27968,"elder","cyc","GAB.cyc.elder",5,"GAB.cyc","GAB.elder"
"GAB",2023-07-17,27655,"elder","cyc","GAB.cyc.elder",5,"GAB.cyc","GAB.elder"
"GAB",2023-08-11,28182,"elder","cyc","GAB.cyc.elder",5,"GAB.cyc","GAB.elder"
"GAN",2010-10-16,17731,"juvenile","juvenile","GAN.juvenile.juvenile",6,"GAN.juvenile","GAN.juvenile"
"GAN",2010-10-20,17757,"juvenile","juvenile","GAN.juvenile.juvenile",6,"GAN.juvenile","GAN.juvenile"
"GAN",2011-06-23,17902,"juvenile","juvenile","GAN.juvenile.juvenile",6,"GAN.juvenile","GAN.juvenile"
"GAN",2011-07-20,17985,"juvenile","juvenile","GAN.juvenile.juvenile",6,"GAN.juvenile","GAN.juvenile"
"GAN",2013-06-07,18795,"juvenile","juvenile","GAN.juvenile.juvenile",6,"GAN.juvenile","GAN.juvenile"
"GAN",2013-10-08,19225,"juvenile","juvenile","GAN.juvenile.juvenile",6,"GAN.juvenile","GAN.juvenile"
"GAN",2015-04-27,20342,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GAN",2015-06-28,20765,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GAN",2015-08-06,20969,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GAN",2015-09-11,21247,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GAN",2019-09-25,25986,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GAN",2019-11-16,26310,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GAN",2019-12-03,26363,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GAN",2023-05-03,27725,"adult","lact","GAN.lact.adult",5,"GAN.lact","GAN.adult"
"GAN",2023-05-17,27781,"adult","lact","GAN.lact.adult",5,"GAN.lact","GAN.adult"
"GAN",2023-07-06,28082,"adult","lact","GAN.lact.adult",5,"GAN.lact","GAN.adult"
"GAN",2023-09-22,28470,"adult","lact","GAN.lact.adult",5,"GAN.lact","GAN.adult"
"GAN",2023-11-16,28502,"adult","lact","GAN.lact.adult",5,"GAN.lact","GAN.adult"
"GAN",2024-07-16,28809,"adult","unknown","GAN.unknown.adult",8,"GAN.unknown","GAN.adult"
"GEK",2013-11-29,19604,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2014-07-25,19874,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2014-09-01,19904,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-06-03,20498,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-07-23,20907,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-07-29,20919,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-07-30,20930,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-08-08,20979,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-08-15,21011,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-08-26,21099,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-08-27,21114,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2015-09-10,21232,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-04-24,21530,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-04-25,21547,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-05-11,21563,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-06-12,21692,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-06-20,21736,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-06-27,21751,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-06-28,21764,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-07-02,21821,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-07-08,21771,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-07-10,21788,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-07-22,21826,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-09-21,21919,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-09-29,21940,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-10-04,21961,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2016-10-06,22005,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2017-05-20,22111,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2017-06-14,22226,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2017-06-22,22288,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2017-10-10,22486,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2017-11-07,22567,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2017-11-15,22600,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2017-12-02,22635,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2018-07-11,24770,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2018-07-26,24828,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2018-08-08,25175,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2019-07-02,26084,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2019-08-03,25859,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2019-10-08,25964,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2019-10-09,25983,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2019-10-20,25995,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GEK",2019-10-29,26010,"juvenile","juvenile","GEK.juvenile.juvenile",43,"GEK.juvenile","GEK.juvenile"
"GHA",2001-06-27,9332,"adult","unknown","GHA.unknown.adult",6,"GHA.unknown","GHA.adult"
"GHA",2001-08-21,9919,"adult","unknown","GHA.unknown.adult",6,"GHA.unknown","GHA.adult"
"GHA",2001-09-05,10034,"adult","unknown","GHA.unknown.adult",6,"GHA.unknown","GHA.adult"
"GHA",2001-09-16,10124,"adult","unknown","GHA.unknown.adult",6,"GHA.unknown","GHA.adult"
"GHA",2001-09-26,10172,"adult","unknown","GHA.unknown.adult",6,"GHA.unknown","GHA.adult"
"GHA",2001-10-25,10254,"adult","unknown","GHA.unknown.adult",6,"GHA.unknown","GHA.adult"
"GHA",2002-05-08,10419,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-05-19,10465,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-06-26,10644,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-07-06,10745,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-07-08,10756,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-07-09,10781,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-07-10,10795,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-07-15,10833,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-08-24,11277,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2002-10-13,11578,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-10-17,11592,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-10-26,11639,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-10-27,11651,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-10-31,11661,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-11-09,11674,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-11-10,11685,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-11-14,11691,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-11-19,11704,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-11-21,11733,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-11-22,11736,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2002-12-04,11745,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2003-01-11,11785,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2003-02-09,11814,"elder","cyc","GHA.cyc.elder",14,"GHA.cyc","GHA.elder"
"GHA",2003-03-08,11888,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-03-09,11910,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-03-11,11927,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-03-15,11951,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-03-22,11988,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-03-30,12015,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-04-04,12045,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-04-16,12129,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-04-22,12191,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-05-23,12329,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-06-28,12359,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-06-30,12368,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-07-25,12530,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-08-06,12633,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-08-09,12647,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-08-12,12663,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-08-23,12760,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-08-27,12771,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-09-08,12844,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-09-12,12866,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-09-22,12890,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-10-07,12978,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-10-12,13069,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-10-26,13110,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-11-10,13139,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2003-11-27,13164,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2004-02-08,13216,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2004-02-10,13226,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2004-02-12,13230,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2004-02-16,13233,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2004-02-18,13237,"elder","preg","GHA.preg.elder",31,"GHA.preg","GHA.elder"
"GHA",2004-08-04,13794,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2004-08-10,13872,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2004-08-14,13894,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2004-08-20,13964,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2004-08-21,14016,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2004-09-17,14228,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2004-10-26,14565,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
"GHA",2004-11-09,14649,"elder","unknown","GHA.unknown.elder",31,"GHA.unknown","GHA.elder"
