"Repro.ID","Dolphin.ID","Combined.ID","Sightings","entrydate","departdate","genotyped","Age.ID","repro.strength","ReproCat","norm_repro","avg.tot.repro.str","norm.repro.indiv"
"SCA.lact","SCA","SCA.lact.adult",113,1981-11-01,2018-05-01,"Y","SCA.adult",0,"lact","0",0,NA
"SCA.preg","SCA","SCA.preg.adult",113,1981-11-01,2018-05-01,"Y","SCA.adult",0,"preg","0",0,NA
"SCA.unknown","SCA","SCA.unknown.adult",113,1981-11-01,2018-05-01,"Y","SCA.adult",0,"unknown","",0,NA
"SCA.unknown","SCA","SCA.unknown.elder",113,1981-11-01,2018-05-01,"Y","SCA.elder",0,"unknown","",0,NA
"SCT.cyc","SCT","SCT.cyc.adult",49,1991-11-01,2024-11-30,"Y","SCT.adult",0.558647365676756,"cyc","1.88289872948916",0.699248804677639,0.798925020593061
"SCT.lact","SCT","SCT.lact.adult",49,1991-11-01,2024-11-30,"Y","SCT.adult",0.446626369846184,"lact","1.12098575563768",0.699248804677639,0.638723108081799
"SCT.preg","SCT","SCT.preg.adult",49,1991-11-01,2024-11-30,"Y","SCT.adult",1.0046496657604,"preg","2.1988849716859",0.699248804677639,1.43675564268366
"SCT.unknown","SCT","SCT.unknown.adult",49,1991-11-01,2024-11-30,"Y","SCT.adult",0.787071817427213,"unknown","",0.699248804677639,1.12559622864148
"SEM.juvenile","SEM","SEM.juvenile.juvenile",11,2021-11-01,2024-11-30,"Y","SEM.juvenile",1.45291249661526,"juvenile","2.10851209399392",1.45291249661526,1
"SEQ.juvenile","SEQ","SEQ.juvenile.juvenile",44,2003-03-01,2017-05-01,"Y","SEQ.juvenile",0.447171755066923,"juvenile","0.648949648273808",0.783146417660374,0.570993807777139
"SEQ.unknown","SEQ","SEQ.unknown.adult",44,2003-03-01,2017-05-01,"Y","SEQ.adult",1.11912108025383,"unknown","",0.783146417660374,1.42900619222286
"SHB.juvenile","SHB","SHB.juvenile.juvenile",12,2007-11-01,2024-11-30,"Y","SHB.juvenile",0.544009879009879,"juvenile","0.789484164956043",0.544009879009879,1
"SHC.cyc","SHC","SHC.cyc.adult",531,1998-10-25,2018-07-27,"Y","SHC.adult",0.180585838889034,"cyc","0.608657388361591",0.627498829123046,0.287786734425321
"SHC.juvenile","SHC","SHC.juvenile.juvenile",531,1998-10-25,2018-07-27,"Y","SHC.juvenile",0.685343505824442,"juvenile","0.994591948198851",0.627498829123046,1.09218292372312
"SHC.lact","SHC","SHC.lact.adult",531,1998-10-25,2018-07-27,"Y","SHC.adult",0.762437478987746,"lact","1.91363880687098",0.627498829123046,1.21504207434663
"SHC.preg","SHC","SHC.preg.adult",531,1998-10-25,2018-07-27,"Y","SHC.adult",0.562965658406125,"preg","1.23216755853648",0.627498829123046,0.897158101781466
"SHC.unknown","SHC","SHC.unknown.adult",531,1998-10-25,2018-07-27,"Y","SHC.adult",0.946161663507884,"unknown","",0.627498829123046,1.50783016572347
"SKF.cyc","SKF","SKF.cyc.juvenile",511,1998-11-01,2024-11-30,"Y","SKF.juvenile",0,"cyc","0",1.28240153066899,0
"SKF.cyc","SKF","SKF.cyc.adult",511,1998-11-01,2024-11-30,"Y","SKF.adult",0,"cyc","0",1.28240153066899,0
"SKF.juvenile","SKF","SKF.juvenile.juvenile",511,1998-11-01,2024-11-30,"Y","SKF.juvenile",0.964631153564107,"juvenile","1.39990292482963",1.28240153066899,0.7522068014539
"SKF.lact","SKF","SKF.lact.adult",511,1998-11-01,2024-11-30,"Y","SKF.adult",2.43197871517615,"lact","6.10401373896797",1.28240153066899,1.89642530597063
"SKF.preg","SKF","SKF.preg.adult",511,1998-11-01,2024-11-30,"Y","SKF.adult",1.89321939319549,"preg","4.14370482933568",1.28240153066899,1.47630780837251
"SKF.unknown","SKF","SKF.unknown.adult",511,1998-11-01,2024-11-30,"Y","SKF.adult",2.4045799220782,"unknown","",1.28240153066899,1.87506008420296
"SOG.cyc","SOG","SOG.cyc.adult",197,1995-11-01,2024-11-30,"Y","SOG.adult",0.356643460635398,"cyc","1.20205260092386",0.0905476989280122,3.93873576973987
"SOG.juvenile","SOG","SOG.juvenile.juvenile",197,1995-11-01,2024-11-30,"Y","SOG.juvenile",0.277190431860687,"juvenile","0.402267431300389",0.0905476989280122,3.06126423026013
"SOG.lact","SOG","SOG.lact.adult",197,1995-11-01,2024-11-30,"Y","SOG.adult",0,"lact","0",0.0905476989280122,0
"SOG.lact","SOG","SOG.lact.elder",197,1995-11-01,2024-11-30,"Y","SOG.elder",0,"lact","0",0.0905476989280122,0
"SOG.preg","SOG","SOG.preg.elder",197,1995-11-01,2024-11-30,"Y","SOG.elder",0,"preg","0",0.0905476989280122,0
"SOG.preg","SOG","SOG.preg.adult",197,1995-11-01,2024-11-30,"Y","SOG.adult",0,"preg","0",0.0905476989280122,0
"SOG.unknown","SOG","SOG.unknown.adult",197,1995-11-01,2024-11-30,"Y","SOG.adult",0,"unknown","",0.0905476989280122,0
"SON.juvenile","SON","SON.juvenile.juvenile",97,2014-11-17,2024-11-30,"Y","SON.juvenile",1.26358326999463,"juvenile","1.8337515939596",1.41042136506056,0.895890619141584
"SON.unknown","SON","SON.unknown.adult",97,2014-11-17,2024-11-30,"Y","SON.adult",1.5572594601265,"unknown","",1.41042136506056,1.10410938085842
"SOP.lact","SOP","SOP.lact.adult",20,2004-11-01,2024-11-30,"Y","SOP.adult",0.526578628629712,"lact","1.32165761309711",0.504554284448628,1.04365108940687
"SOP.unknown","SOP","SOP.unknown.adult",20,2004-11-01,2024-11-30,"Y","SOP.adult",0.482529940267544,"unknown","",0.504554284448628,0.956348910593135
"SPE.cyc","SPE","SPE.cyc.adult",98,1996-01-01,2024-11-30,"Y","SPE.adult",0.661800421800422,"cyc","2.23057200291968",0.138330233613816,4.78420663734298
"SPE.juvenile","SPE","SPE.juvenile.juvenile",98,1996-01-01,2024-11-30,"Y","SPE.juvenile",0.0298507462686567,"juvenile","0.0433203373698241",0.138330233613816,0.215793362657022
"SPE.lact","SPE","SPE.lact.adult",98,1996-01-01,2024-11-30,"Y","SPE.adult",0,"lact","0",0.138330233613816,0
"SPE.lact","SPE","SPE.lact.elder",98,1996-01-01,2024-11-30,"Y","SPE.elder",0,"lact","0",0.138330233613816,0
"SPE.unknown","SPE","SPE.unknown.adult",98,1996-01-01,2024-11-30,"Y","SPE.adult",0,"unknown","",0.138330233613816,0
"SQE.juvenile","SQE","SQE.juvenile.juvenile",19,2017-10-27,2024-11-30,"Y","SQE.juvenile",2.19065727873777,"juvenile","3.17915041461547",2.19065727873777,1
"STV.unknown","STV","STV.unknown.adult",11,2003-11-01,2024-11-30,"Y","STV.adult",0.605313673043154,"unknown","",0.605313673043154,1
"SUM.juvenile","SUM","SUM.juvenile.juvenile",45,1999-11-01,2024-11-30,"Y","SUM.juvenile",0.547405502175651,"juvenile","0.794411999583631",0.747430085200787,0.732383554013079
"SUM.lact","SUM","SUM.lact.adult",45,1999-11-01,2024-11-30,"Y","SUM.adult",1.22619047619048,"lact","3.07761061663578",0.747430085200787,1.64054203927459
"SUM.unknown","SUM","SUM.unknown.adult",45,1999-11-01,2024-11-30,"Y","SUM.adult",0.468694277236233,"unknown","",0.747430085200787,0.627074406712335
"SUP.juvenile","SUP","SUP.juvenile.juvenile",37,2006-11-01,2024-11-30,"Y","SUP.juvenile",0.421264022900645,"juvenile","0.611351536393147",0.401336642751491,1.0496525311333
"SUP.lact","SUP","SUP.lact.adult",37,2006-11-01,2024-11-30,"Y","SUP.adult",0.0723370429252782,"lact","0.181558457356907",0.401336642751491,0.180240315036645
"SUP.preg","SUP","SUP.preg.adult",37,2006-11-01,2024-11-30,"Y","SUP.adult",0.687814407814408,"preg","1.50542504138237",0.401336642751491,1.71380914311456
"SUP.unknown","SUP","SUP.unknown.adult",37,2006-11-01,2024-11-30,"Y","SUP.adult",0.423931097365632,"unknown","",0.401336642751491,1.05629801071549
"SUR.cyc","SUR","SUR.cyc.adult",789,1983-11-01,2019-03-25,"Y","SUR.adult",0,"cyc","0",0.00282897705578118,0
"SUR.cyc","SUR","SUR.cyc.elder",789,1983-11-01,2019-03-25,"Y","SUR.elder",0,"cyc","0",0.00282897705578118,0
"SUR.juvenile","SUR","SUR.juvenile.juvenile",789,1983-11-01,2019-03-25,"Y","SUR.juvenile",0.0254607935020306,"juvenile","0.0369495005010816",0.00282897705578118,9
"SUR.lact","SUR","SUR.lact.elder",789,1983-11-01,2019-03-25,"Y","SUR.elder",0,"lact","0",0.00282897705578118,0
"SUR.lact","SUR","SUR.lact.adult",789,1983-11-01,2019-03-25,"Y","SUR.adult",0,"lact","0",0.00282897705578118,0
"SUR.preg","SUR","SUR.preg.elder",789,1983-11-01,2019-03-25,"Y","SUR.elder",0,"preg","0",0.00282897705578118,0
"SUR.preg","SUR","SUR.preg.adult",789,1983-11-01,2019-03-25,"Y","SUR.adult",0,"preg","0",0.00282897705578118,0
"SUR.unknown","SUR","SUR.unknown.adult",789,1983-11-01,2019-03-25,"Y","SUR.adult",0,"unknown","",0.00282897705578118,0
"SUR.unknown","SUR","SUR.unknown.elder",789,1983-11-01,2019-03-25,"Y","SUR.elder",0,"unknown","",0.00282897705578118,0
"SVD.unknown","SVD","SVD.unknown.adult",56,1994-11-01,2024-11-30,"Y","SVD.adult",0,"unknown","",0,NA
"TAF.cyc","TAF","TAF.cyc.adult",87,1991-11-01,2024-11-30,"Y","TAF.adult",0,"cyc","0",0.103025170519007,0
"TAF.juvenile","TAF","TAF.juvenile.juvenile",87,1991-11-01,2024-11-30,"Y","TAF.juvenile",0.257575757575758,"juvenile","0.37380200200174",0.103025170519007,2.50012454508131
"TAF.lact","TAF","TAF.lact.adult",87,1991-11-01,2024-11-30,"Y","TAF.adult",0,"lact","0",0.103025170519007,0
"TAF.preg","TAF","TAF.preg.adult",87,1991-11-01,2024-11-30,"Y","TAF.adult",0.360575265538287,"preg","0.789194044028957",0.103025170519007,3.49987545491869
"TAF.unknown","TAF","TAF.unknown.elder",87,1991-11-01,2024-11-30,"Y","TAF.elder",0,"unknown","",0.103025170519007,0
"TAF.unknown","TAF","TAF.unknown.adult",87,1991-11-01,2024-11-30,"Y","TAF.adult",0,"unknown","",0.103025170519007,0
"TAL.juvenile","TAL","TAL.juvenile.juvenile",56,1996-11-01,2024-11-30,"Y","TAL.juvenile",0.0432773109243697,"juvenile","0.0628053882750328",0.0216386554621849,2
"TAL.unknown","TAL","TAL.unknown.adult",56,1996-11-01,2024-11-30,"Y","TAL.adult",0,"unknown","",0.0216386554621849,0
"TAM.cyc","TAM","TAM.cyc.adult",81,1987-11-01,2024-11-30,"Y","TAM.adult",0.175405365233074,"cyc","0.591196807923443",0.175276286438917,1.00073643044807
"TAM.lact","TAM","TAM.lact.adult",81,1987-11-01,2024-11-30,"Y","TAM.adult",0.238966982674076,"lact","0.599782282755972",0.175276286438917,1.36337314949536
"TAM.preg","TAM","TAM.preg.adult",81,1987-11-01,2024-11-30,"Y","TAM.adult",0.462009084287433,"preg","1.01120307590316",0.175276286438917,2.63589042005658
"TAM.unknown","TAM","TAM.unknown.adult",81,1987-11-01,2024-11-30,"Y","TAM.adult",0,"unknown","",0.175276286438917,0
"TAM.unknown","TAM","TAM.unknown.elder",81,1987-11-01,2024-11-30,"Y","TAM.elder",0,"unknown","",0.175276286438917,0
"TAW.juvenile","TAW","TAW.juvenile.juvenile",76,2004-11-01,2024-11-30,"Y","TAW.juvenile",1.36839254637642,"juvenile","1.98585409657321",1.41494612913958,0.967098688915126
"TAW.lact","TAW","TAW.lact.adult",76,2004-11-01,2024-11-30,"Y","TAW.adult",2.30356662105891,"lact","5.78171273285721",1.41494612913958,1.62802425733317
"TAW.preg","TAW","TAW.preg.adult",76,2004-11-01,2024-11-30,"Y","TAW.adult",1.13528774420421,"preg","2.4848136065226",1.41494612913958,0.802354040782155
"TAW.unknown","TAW","TAW.unknown.adult",76,2004-11-01,2024-11-30,"Y","TAW.adult",0.852537604918786,"unknown","",1.41494612913958,0.602523012969551
"TDL.preg","TDL","TDL.preg.adult",19,2015-11-01,2024-11-30,"Y","TDL.adult",1.20535816665848,"preg","2.63817731543077",1.20535816665848,1
"TDO.unknown","TDO","TDO.unknown.adult",26,2006-11-01,2024-11-30,"Y","TDO.adult",0.420929046837238,"unknown","",0.420929046837238,1
"TOG.lact","TOG","TOG.lact.adult",25,2006-10-15,2024-11-30,"Y","TOG.adult",1.17004476085043,"lact","2.93669070821667",1.56785524351156,0.746270910973803
"TOG.unknown","TOG","TOG.unknown.adult",25,2006-10-15,2024-11-30,"Y","TOG.adult",1.96566572617269,"unknown","",1.56785524351156,1.2537290890262
"TOR.lact","TOR","TOR.lact.adult",35,1990-11-01,2024-11-30,"Y","TOR.adult",0.401094276094276,"lact","1.00670493397947",0.133698092031425,3
"TOR.unknown","TOR","TOR.unknown.adult",35,1990-11-01,2024-11-30,"Y","TOR.adult",0,"unknown","",0.133698092031425,0
"TOR.unknown","TOR","TOR.unknown.elder",35,1990-11-01,2024-11-30,"Y","TOR.elder",0,"unknown","",0.133698092031425,0
"TST.unknown","TST","TST.unknown.elder",15,1982-11-01,2024-11-30,"Y","TST.elder",0,"unknown","",0,NA
"TTM.cyc","TTM","TTM.cyc.adult",100,2010-11-01,2024-11-30,"Y","TTM.adult",0.741258354893914,"cyc","2.49838180649466",0.713644708514424,1.03869382908615
"TTM.juvenile","TTM","TTM.juvenile.juvenile",100,2010-11-01,2024-11-30,"Y","TTM.juvenile",1.0024666486908,"juvenile","1.45481097967996",0.713644708514424,1.40471390977957
"TTM.lact","TTM","TTM.lact.adult",100,2010-11-01,2024-11-30,"Y","TTM.adult",0.342549626940342,"lact","0.859763951088181",0.713644708514424,0.480000233804604
"TTM.preg","TTM","TTM.preg.adult",100,2010-11-01,2024-11-30,"Y","TTM.adult",0.768304203532639,"preg","1.68159371809708",0.713644708514424,1.07659202732968
"TUF.juvenile","TUF","TUF.juvenile.juvenile",84,2014-01-23,2024-11-30,"Y","TUF.juvenile",1.82477896725441,"juvenile","2.64817635630847",1.47201186555812,1.23964963187476
"TUF.preg","TUF","TUF.preg.adult",84,2014-01-23,2024-11-30,"Y","TUF.adult",1.11924476386183,"preg","2.44970020373337",1.47201186555812,0.760350368125236
"TUK.cyc","TUK","TUK.cyc.adult",174,1988-11-01,2016-04-15,"Y","TUK.adult",0.313698997063947,"cyc","1.05730999428985",0.566306972680531,0.553938079870533
"TUK.juvenile","TUK","TUK.juvenile.juvenile",174,1988-11-01,2016-04-15,"Y","TUK.juvenile",0.202013798447398,"juvenile","0.293168747720381",0.566306972680531,0.356721368785546
"TUK.lact","TUK","TUK.lact.adult",174,1988-11-01,2016-04-15,"Y","TUK.adult",0,"lact","0",0.566306972680531,0
"TUK.lact","TUK","TUK.lact.elder",174,1988-11-01,2016-04-15,"Y","TUK.elder",0,"lact","0",0.566306972680531,0
"TUK.preg","TUK","TUK.preg.adult",174,1988-11-01,2016-04-15,"Y","TUK.adult",1.62839436094379,"preg","3.56408010701645",0.566306972680531,2.87546231902466
"TUK.unknown","TUK","TUK.unknown.adult",174,1988-11-01,2016-04-15,"Y","TUK.adult",1.25373467962805,"unknown","",0.566306972680531,2.21387823231926
"TUL.cyc","TUL","TUL.cyc.adult",71,1998-11-01,2024-11-30,"Y","TUL.adult",0.828866400770426,"cyc","2.79366124108768",0.840202190973168,0.986508259173173
"TUL.juvenile","TUL","TUL.juvenile.juvenile",71,1998-11-01,2024-11-30,"Y","TUL.juvenile",0.446663025084078,"juvenile","0.648211363398494",0.840202190973168,0.531613735220957
"TUL.lact","TUL","TUL.lact.adult",71,1998-11-01,2024-11-30,"Y","TUL.adult",0.9271922607778,"lact","2.32715618074089",0.840202190973168,1.10353468574496
"TUL.preg","TUL","TUL.preg.adult",71,1998-11-01,2024-11-30,"Y","TUL.adult",1.06607275743211,"preg","2.33332219671516",0.840202190973168,1.26882882344942
"TUL.unknown","TUL","TUL.unknown.adult",71,1998-11-01,2024-11-30,"Y","TUL.adult",0.932216510801429,"unknown","",0.840202190973168,1.1095144964115
"TUN.preg","TUN","TUN.preg.adult",35,1992-11-01,2024-11-30,"Y","TUN.adult",0.136601307189542,"preg","0.298980402550962",0.232684858253575,0.587065734379145
"TUN.unknown","TUN","TUN.unknown.adult",35,1992-11-01,2024-11-30,"Y","TUN.adult",0.328768409317608,"unknown","",0.232684858253575,1.41293426562086
"TUX.juvenile","TUX","TUX.juvenile.juvenile",24,2018-03-01,2024-11-30,"Y","TUX.juvenile",2.02542397528118,"juvenile","2.93935867252473",2.02542397528118,1
"UVE.cyc","UVE","UVE.cyc.adult",32,1989-11-01,2018-09-01,"Y","UVE.adult",0,"cyc","0",0.385021407201917,0
"UVE.lact","UVE","UVE.lact.adult",32,1989-11-01,2018-09-01,"Y","UVE.adult",0.97800691541711,"lact","2.45469568103492",0.385021407201917,2.54013646286481
"UVE.preg","UVE","UVE.preg.adult",32,1989-11-01,2018-09-01,"Y","UVE.adult",0.39465087268906,"preg","0.863775605162703",0.385021407201917,1.02501020802226
"UVE.unknown","UVE","UVE.unknown.adult",32,1989-11-01,2018-09-01,"Y","UVE.adult",0.167427840701498,"unknown","",0.385021407201917,0.434853329112928
"VBE.cyc","VBE","VBE.cyc.adult",140,2001-11-01,2024-11-30,"Y","VBE.adult",0.799222740162082,"cyc","2.69374846188887",0.709281373917396,1.12680632757623
"VBE.juvenile","VBE","VBE.juvenile.juvenile",140,2001-11-01,2024-11-30,"Y","VBE.juvenile",0.462933543630743,"juvenile","0.671823649211382",0.709281373917396,0.652679684895626
"VBE.lact","VBE","VBE.lact.adult",140,2001-11-01,2024-11-30,"Y","VBE.adult",0.670051220734013,"lact","1.68175890341887",0.709281373917396,0.944690281422853
"VBE.preg","VBE","VBE.preg.adult",140,2001-11-01,2024-11-30,"Y","VBE.adult",0.887951203867774,"preg","1.94346609003989",0.709281373917396,1.25190261089696
"VBE.unknown","VBE","VBE.unknown.adult",140,2001-11-01,2024-11-30,"Y","VBE.adult",0.726248161192371,"unknown","",0.709281373917396,1.02392109520833
"VLT.juvenile","VLT","VLT.juvenile.juvenile",23,2010-12-01,2024-11-30,"Y","VLT.juvenile",2.87455094197595,"juvenile","4.17163830587032",2.3857232253617,1.20489707750577
"VLT.unknown","VLT","VLT.unknown.adult",23,2010-12-01,2024-11-30,"Y","VLT.adult",1.89689550874746,"unknown","",2.3857232253617,0.795102922494234
"WAC.cyc","WAC","WAC.cyc.elder",107,1991-11-01,2024-11-30,"Y","WAC.elder",0,"cyc","0",0,NA
"WAC.unknown","WAC","WAC.unknown.adult",107,1991-11-01,2024-11-30,"Y","WAC.adult",0,"unknown","",0,NA
"WAC.unknown","WAC","WAC.unknown.elder",107,1991-11-01,2024-11-30,"Y","WAC.elder",0,"unknown","",0,NA
"WES.unknown","WES","WES.unknown.adult",13,2002-11-01,2024-11-30,"Y","WES.adult",0.0526315789473684,"unknown","",0.0526315789473684,1
"WHE.juvenile","WHE","WHE.juvenile.juvenile",38,2004-11-01,2024-11-30,"Y","WHE.juvenile",0.315237530164935,"juvenile","0.457482571305565",0.396557186778161,0.794935864675888
"WHE.lact","WHE","WHE.lact.adult",38,2004-11-01,2024-11-30,"Y","WHE.adult",0.385563866408079,"lact","0.967725220257146",0.396557186778161,0.972278095728394
"WHE.unknown","WHE","WHE.unknown.adult",38,2004-11-01,2024-11-30,"Y","WHE.adult",0.488870163761468,"unknown","",0.396557186778161,1.23278603959572
"WHL.cyc","WHL","WHL.cyc.adult",38,1995-11-01,2017-05-01,"Y","WHL.adult",0.0871212121212121,"cyc","0.293638580781392",0.20078229519019,0.433908836626691
"WHL.juvenile","WHL","WHL.juvenile.juvenile",38,1995-11-01,2017-05-01,"Y","WHL.juvenile",0.111111111111111,"juvenile","0.161247922432123",0.20078229519019,0.553390980045635
"WHL.preg","WHL","WHL.preg.adult",38,1995-11-01,2017-05-01,"Y","WHL.adult",0.441941391941392,"preg","0.967280752908381",0.20078229519019,2.20109742008261
"WHL.unknown","WHL","WHL.unknown.adult",38,1995-11-01,2017-05-01,"Y","WHL.adult",0.162955465587045,"unknown","",0.20078229519019,0.811602763245065
"WHN.juvenile","WHN","WHN.juvenile.juvenile",93,2006-11-01,2024-11-30,"Y","WHN.juvenile",0.659956667844757,"juvenile","0.957749774266745",0.61878856457449,1.0665301617178
"WHN.lact","WHN","WHN.lact.adult",93,2006-11-01,2024-11-30,"Y","WHN.adult",0.234387023444305,"lact","0.588287061236152",0.61878856457449,0.378783702322427
"WHN.preg","WHN","WHN.preg.adult",93,2006-11-01,2024-11-30,"Y","WHN.adult",0.784771753764867,"preg","1.71763638048997",0.61878856457449,1.26823894088042
"WHN.unknown","WHN","WHN.unknown.adult",93,2006-11-01,2024-11-30,"Y","WHN.adult",0.796038813244031,"unknown","",0.61878856457449,1.28644719507935
"WHO.cyc","WHO","WHO.cyc.adult",59,2003-05-17,2024-11-30,"Y","WHO.adult",1.17859659310102,"cyc","3.97241294611997",0.627579538598802,1.87800353678272
"WHO.juvenile","WHO","WHO.juvenile.juvenile",59,2003-05-17,2024-11-30,"Y","WHO.juvenile",0.0996138327168696,"juvenile","0.144562712139866",0.627579538598802,0.158727024369337
"WHO.lact","WHO","WHO.lact.adult",59,2003-05-17,2024-11-30,"Y","WHO.adult",0.46433306604315,"lact","1.16542772224848",0.627579538598802,0.739879230415745
"WHO.preg","WHO","WHO.preg.adult",59,2003-05-17,2024-11-30,"Y","WHO.adult",0.449728034894619,"preg","0.984323442268931",0.627579538598802,0.71660723021456
"WHO.unknown","WHO","WHO.unknown.adult",59,2003-05-17,2024-11-30,"Y","WHO.adult",0.945626166238352,"unknown","",0.627579538598802,1.50678297821763
"WHT.lact","WHT","WHT.lact.adult",28,1992-11-01,2024-11-30,"Y","WHT.adult",0,"lact","0",0,NA
"WHT.unknown","WHT","WHT.unknown.adult",28,1992-11-01,2024-11-30,"Y","WHT.adult",0,"unknown","",0,NA
"WHZ.juvenile","WHZ","WHZ.juvenile.juvenile",21,2019-11-01,2024-11-30,"Y","WHZ.juvenile",1.14532326166546,"juvenile","1.66212896811065",1.14532326166546,1
"WIY.juvenile","WIY","WIY.juvenile.juvenile",132,2016-11-06,2024-11-30,"Y","WIY.juvenile",1.90710973406595,"juvenile","2.76765734221391",2.21501627253125,0.860991297317453
"WIY.unknown","WIY","WIY.unknown.adult",132,2016-11-06,2024-11-30,"Y","WIY.adult",2.52292281099655,"unknown","",2.21501627253125,1.13900870268255
"WLV.cyc","WLV","WLV.cyc.adult",44,2004-11-01,2024-11-30,"Y","WLV.adult",0.627502231370974,"cyc","2.11497131606215",1.32775622960281,0.472603492554269
"WLV.lact","WLV","WLV.lact.adult",44,2004-11-01,2024-11-30,"Y","WLV.adult",2.27946089203594,"lact","5.72120985911663",1.32775622960281,1.71677665012186
"WLV.preg","WLV","WLV.preg.adult",44,2004-11-01,2024-11-30,"Y","WLV.adult",1.6702232648141,"preg","3.65563137233529",1.32775622960281,1.25792914962541
"WLV.unknown","WLV","WLV.unknown.adult",44,2004-11-01,2024-11-30,"Y","WLV.adult",0.733838530190214,"unknown","",1.32775622960281,0.55269070769846
"WNG.cyc","WNG","WNG.cyc.adult",141,1994-11-01,2024-11-30,"Y","WNG.adult",0.111111111111111,"cyc","0.374495581286413",0.180442296430828,0.615770876944614
"WNG.juvenile","WNG","WNG.juvenile.juvenile",141,1994-11-01,2024-11-30,"Y","WNG.juvenile",0.171100262229294,"juvenile","0.248306056308587",0.180442296430828,0.948227026665475
"WNG.lact","WNG","WNG.lact.adult",141,1994-11-01,2024-11-30,"Y","WNG.adult",0.45784135132772,"lact","1.14913419321174",0.180442296430828,2.5373283336772
"WNG.preg","WNG","WNG.preg.adult",141,1994-11-01,2024-11-30,"Y","WNG.adult",0.342601053916843,"preg","0.749853739483711",0.180442296430828,1.89867376271271
"WNG.unknown","WNG","WNG.unknown.adult",141,1994-11-01,2024-11-30,"Y","WNG.adult",0,"unknown","",0.180442296430828,0
"WNG.unknown","WNG","WNG.unknown.elder",141,1994-11-01,2024-11-30,"Y","WNG.elder",0,"unknown","",0.180442296430828,0
"WOF.cyc","WOF","WOF.cyc.adult",279,2002-10-19,2022-08-28,"Y","WOF.adult",1.165219457775,"cyc","3.92732584349121",1.93728720161832,0.601469651377263
"WOF.juvenile","WOF","WOF.juvenile.juvenile",279,2002-10-19,2022-08-28,"Y","WOF.juvenile",1.63326104852815,"juvenile","2.37023955778027",1.93728720161832,0.843066039544264
"WOF.lact","WOF","WOF.lact.adult",279,2002-10-19,2022-08-28,"Y","WOF.adult",2.72061111253464,"lact","6.82845104920978",1.93728720161832,1.40434062139159
"WOF.preg","WOF","WOF.preg.adult",279,2002-10-19,2022-08-28,"Y","WOF.adult",1.44154700741969,"preg","3.15512577032987",1.93728720161832,0.744105988113422
"WOF.unknown","WOF","WOF.unknown.adult",279,2002-10-19,2022-08-28,"Y","WOF.adult",2.72579738183412,"unknown","",1.93728720161832,1.40701769957346
"WON.unknown","WON","WON.unknown.adult",21,2015-12-04,2024-11-30,"Y","WON.adult",0.772191230765085,"unknown","",0.772191230765085,1
"WOP.juvenile","WOP","WOP.juvenile.juvenile",36,2014-09-01,2024-11-30,"Y","WOP.juvenile",0.867340374885132,"juvenile","1.25871150142554",0.634696837074905,1.3665427716363
"WOP.preg","WOP","WOP.preg.adult",36,2014-09-01,2024-11-30,"Y","WOP.adult",0.794593273594485,"preg","1.73913282157634",0.634696837074905,1.25192568668923
"WOP.unknown","WOP","WOP.unknown.adult",36,2014-09-01,2024-11-30,"Y","WOP.adult",0.242156862745098,"unknown","",0.634696837074905,0.381531541674469
"WPY.juvenile","WPY","WPY.juvenile.juvenile",31,2016-11-01,2024-11-30,"Y","WPY.juvenile",0.544235188902372,"juvenile","0.789811141724653",0.565633596988221,0.962169135285125
"WPY.unknown","WPY","WPY.unknown.adult",31,2016-11-01,2024-11-30,"Y","WPY.adult",0.58703200507407,"unknown","",0.565633596988221,1.03783086471487
"ZEP.cyc","ZEP","ZEP.cyc.adult",187,2004-11-01,2024-11-30,"Y","ZEP.adult",1.39222092810508,"cyc","4.69242527174839",1.74129427845518,0.79953224755336
"ZEP.juvenile","ZEP","ZEP.juvenile.juvenile",187,2004-11-01,2024-11-30,"Y","ZEP.juvenile",2.01035558528607,"juvenile","2.91749095329475",1.74129427845518,1.1545179985715
"ZEP.lact","ZEP","ZEP.lact.adult",187,2004-11-01,2024-11-30,"Y","ZEP.adult",0.894793460564176,"lact","2.24583856048544",1.74129427845518,0.513866881454413
"ZEP.preg","ZEP","ZEP.preg.adult",187,2004-11-01,2024-11-30,"Y","ZEP.adult",2.1572761697415,"preg","4.72164806408446",1.74129427845518,1.23889235520567
"ZEP.unknown","ZEP","ZEP.unknown.adult",187,2004-11-01,2024-11-30,"Y","ZEP.adult",2.25182524857908,"unknown","",1.74129427845518,1.29319051721506
"ZIP.cyc","ZIP","ZIP.cyc.adult",358,1990-11-01,2017-04-03,"Y","ZIP.adult",1.2556098461044,"cyc","4.23198305267231",1.14497463929517,1.09662677496275
"ZIP.juvenile","ZIP","ZIP.juvenile.juvenile",358,1990-11-01,2017-04-03,"Y","ZIP.juvenile",0.163135231327534,"juvenile","0.236746954143438",1.14497463929517,0.142479340352864
"ZIP.lact","ZIP","ZIP.lact.adult",358,1990-11-01,2017-04-03,"Y","ZIP.adult",1.02856440181179,"lact","2.58158971577094",1.14497463929517,0.898329418409622
"ZIP.preg","ZIP","ZIP.preg.adult",358,1990-11-01,2017-04-03,"Y","ZIP.adult",1.669215669487,"preg","3.65342604017045",1.14497463929517,1.45786256935311
