"ID1","ID2","weight","Dolphin.ID1","Dolphin.ID2","IDPair","DyadML","Closekin","State1","State2","shared_state"
"EDE.cyc","WIY.juvenile",0.0956521739130435,"EDE","WIY","EDE.WIY",0.1076,"N","cyc","juvenile","N"
"EDE.preg","WIY.juvenile",0.0546875,"EDE","WIY","EDE.WIY",0.1076,"N","preg","juvenile","N"
"EDE.lact","WIY.juvenile",0.0956521739130435,"EDE","WIY","EDE.WIY",0.1076,"N","lact","juvenile","N"
"EDE.preg","WLV.preg",0.00970873786407767,"EDE","WLV","EDE.WLV",0,"N","preg","preg","Y"
"WLV.preg","EDE.cyc",0.0153846153846154,"WLV","EDE","EDE.WLV",0,"N","preg","cyc","N"
"WLV.cyc","EDE.cyc",0.032258064516129,"WLV","EDE","EDE.WLV",0,"N","cyc","cyc","Y"
"WLV.lact","EDE.preg",0.0297029702970297,"WLV","EDE","EDE.WLV",0,"N","lact","preg","N"
"WNG.lact","EDE.juvenile",0.00735294117647059,"WNG","EDE","EDE.WNG",0,"N","lact","juvenile","N"
"EDE.juvenile","WOF.lact",0.0324675324675325,"EDE","WOF","EDE.WOF",0,"N","juvenile","lact","N"
"WOF.preg","EDE.preg",0.0588235294117647,"WOF","EDE","EDE.WOF",0,"N","preg","preg","Y"
"EDE.cyc","WOF.lact",0.0595238095238095,"EDE","WOF","EDE.WOF",0,"N","cyc","lact","N"
"WOF.preg","EDE.juvenile",0.0310077519379845,"WOF","EDE","EDE.WOF",0,"N","preg","juvenile","N"
"EDE.cyc","WOF.cyc",0.015625,"EDE","WOF","EDE.WOF",0,"N","cyc","cyc","Y"
"ZEP.juvenile","EDE.juvenile",0.0504201680672269,"ZEP","EDE","EDE.ZEP",0.0871,"N","juvenile","juvenile","Y"
"EDE.preg","ZEP.cyc",0.1,"EDE","ZEP","EDE.ZEP",0.0871,"N","preg","cyc","N"
"ZEP.lact","EDE.lact",0.0212765957446809,"ZEP","EDE","EDE.ZEP",0.0871,"N","lact","lact","Y"
"EDE.cyc","ZEP.preg",0.010752688172043,"EDE","ZEP","EDE.ZEP",0.0871,"N","cyc","preg","N"
"ZEP.preg","EDE.preg",0.00763358778625954,"ZEP","EDE","EDE.ZEP",0.0871,"N","preg","preg","Y"
"EDE.lact","ZEP.preg",0.0131578947368421,"EDE","ZEP","EDE.ZEP",0.0871,"N","lact","preg","N"
"EDE.preg","ZIP.cyc",0.0961538461538462,"EDE","ZIP","EDE.ZIP",0.1011,"N","preg","cyc","N"
"EDE.juvenile","ZIP.preg",0.0333333333333333,"EDE","ZIP","EDE.ZIP",0.1011,"N","juvenile","preg","N"
"ZIP.lact","EDE.juvenile",0.00847457627118644,"ZIP","EDE","EDE.ZIP",0.1011,"N","lact","juvenile","N"
"GUM.preg","EED.cyc",0.0144927536231884,"GUM","EED","EED.GUM",0.0408,"N","preg","cyc","N"
"EED.cyc","JAS.juvenile",0.0377358490566038,"EED","JAS","EED.JAS",0.0194,"N","cyc","juvenile","N"
"MOU.juvenile","EED.cyc",0.00564971751412429,"MOU","EED","EED.MOU",0.0034,"N","juvenile","cyc","N"
"NIC.juvenile","EED.cyc",0.0833333333333333,"NIC","EED","EED.NIC",0,"N","juvenile","cyc","N"
"EED.cyc","PUC.juvenile",0.0707964601769911,"EED","PUC","EED.PUC",0,"N","cyc","juvenile","N"
"TUK.juvenile","EED.cyc",0.0188679245283019,"TUK","EED","EED.TUK",0,"N","juvenile","cyc","N"
"VBE.juvenile","EED.cyc",0.0363636363636364,"VBE","EED","EED.VBE",0.4897,"Y","juvenile","cyc","N"
"HNK.cyc","ENC.juvenile",0.0454545454545455,"HNK","ENC","ENC.HNK",0.0272,"N","cyc","juvenile","N"
"ENC.juvenile","MYS.lact",0.0384615384615385,"ENC","MYS","ENC.MYS",0.0534,"N","juvenile","lact","N"
"ENC.juvenile","NUM.lact",0.0384615384615385,"ENC","NUM","ENC.NUM",0.0384,"N","juvenile","lact","N"
"NUM.cyc","ENC.juvenile",0.05,"NUM","ENC","ENC.NUM",0.0384,"N","cyc","juvenile","N"
"ENC.juvenile","NUM.preg",0.0526315789473684,"ENC","NUM","ENC.NUM",0.0384,"N","juvenile","preg","N"
"SCT.lact","ENC.juvenile",0.05,"SCT","ENC","ENC.SCT",0.0816,"N","lact","juvenile","N"
"SHC.lact","ENC.juvenile",0.025,"SHC","ENC","ENC.SHC",0.0147,"N","lact","juvenile","N"
"ENC.juvenile","TAM.lact",0.0434782608695652,"ENC","TAM","ENC.TAM",0.4998,"Y","juvenile","lact","N"
"ENC.juvenile","TUL.cyc",0.0454545454545455,"ENC","TUL","ENC.TUL",0,"N","juvenile","cyc","N"
"JAH.lact","ESP.cyc",0.05,"JAH","ESP","ESP.JAH",0.0516,"N","lact","cyc","N"
"FID.lact","JUI.juvenile",0.032258064516129,"FID","JUI","FID.JUI",0,"N","lact","juvenile","N"
"LIC.juvenile","FID.lact",0.00793650793650794,"LIC","FID","FID.LIC",0.0212,"N","juvenile","lact","N"
"FID.cyc","POL.juvenile",0.0294117647058824,"FID","POL","FID.POL",0.0413,"N","cyc","juvenile","N"
"FID.lact","TUK.juvenile",0.037037037037037,"FID","TUK","FID.TUK",0.007,"N","lact","juvenile","N"
"FNT.preg","FKY.cyc",0.142857142857143,"FNT","FKY","FKY.FNT",0.0076,"N","preg","cyc","N"
"FLF.juvenile","PDR.juvenile",0.0769230769230769,"FLF","PDR","FLF.PDR",0.0135,"N","juvenile","juvenile","Y"
"RSO.cyc","FLF.juvenile",0.0833333333333333,"RSO","FLF","FLF.RSO",0,"N","cyc","juvenile","N"
"WHT.lact","FLF.juvenile",0.0833333333333333,"WHT","FLF","FLF.WHT",0.0093,"N","lact","juvenile","N"
"FNT.juvenile","LIT.juvenile",0.0166666666666667,"FNT","LIT","FNT.LIT",0.0077,"N","juvenile","juvenile","Y"
"RHO.juvenile","FNT.preg",0.00719424460431655,"RHO","FNT","FNT.RHO",0,"N","juvenile","preg","N"
"FNT.juvenile","RIP.juvenile",0.0169491525423729,"FNT","RIP","FNT.RIP",0.0032,"N","juvenile","juvenile","Y"
"FNT.preg","SOG.cyc",0.0357142857142857,"FNT","SOG","FNT.SOG",0.0762,"N","preg","cyc","N"
"SOG.juvenile","FNT.juvenile",0.12280701754386,"SOG","FNT","FNT.SOG",0.0762,"N","juvenile","juvenile","Y"
"WHO.juvenile","FNT.preg",0.0416666666666667,"WHO","FNT","FNT.WHO",0.0166,"N","juvenile","preg","N"
"FNT.juvenile","ZIP.cyc",0.0140845070422535,"FNT","ZIP","FNT.ZIP",0.0139,"N","juvenile","cyc","N"
"FSB.juvenile","FRL.lact",0.0571428571428571,"FSB","FRL","FRL.FSB",0.469,"Y","juvenile","lact","N"
"FRL.lact","FUT.lact",0.0172413793103448,"FRL","FUT","FRL.FUT",0.019,"N","lact","lact","Y"
"GMP.juvenile","FRL.juvenile",0.0377358490566038,"GMP","FRL","FRL.GMP",0,"N","juvenile","juvenile","Y"
"HFF.lact","FRL.lact",0.0166666666666667,"HFF","FRL","FRL.HFF",0,"N","lact","lact","Y"
"HRS.juvenile","FRL.juvenile",0.0454545454545455,"HRS","FRL","FRL.HRS",0,"N","juvenile","juvenile","Y"
"PIC.preg","FRL.lact",0.00420168067226891,"PIC","FRL","FRL.PIC",0,"N","preg","lact","N"
"FRL.juvenile","POL.juvenile",0.0930232558139535,"FRL","POL","FRL.POL",0.0714,"N","juvenile","juvenile","Y"
"RHO.preg","FRL.lact",0.0217391304347826,"RHO","FRL","FRL.RHO",0,"N","preg","lact","N"
"FRL.juvenile","RIP.juvenile",0.027027027027027,"FRL","RIP","FRL.RIP",0,"N","juvenile","juvenile","Y"
"SEM.juvenile","FRL.lact",0.125,"SEM","FRL","FRL.SEM",0.089,"N","juvenile","lact","N"
"SHC.juvenile","FRL.juvenile",0.00413223140495868,"SHC","FRL","FRL.SHC",0,"N","juvenile","juvenile","Y"
"FRL.lact","SKF.lact",0.0169491525423729,"FRL","SKF","FRL.SKF",0,"N","lact","lact","Y"
"FRL.lact","SOP.lact",0.0555555555555556,"FRL","SOP","FRL.SOP",0,"N","lact","lact","Y"
"TAW.juvenile","FRL.cyc",0.04,"TAW","FRL","FRL.TAW",0.0035,"N","juvenile","cyc","N"
"FRL.lact","TTM.cyc",0.0416666666666667,"FRL","TTM","FRL.TTM",0,"N","lact","cyc","N"
"FRL.lact","TUF.preg",0.0476190476190476,"FRL","TUF","FRL.TUF",9e-04,"N","lact","preg","N"
"FRL.juvenile","TUK.preg",0.0476190476190476,"FRL","TUK","FRL.TUK",0.008,"N","juvenile","preg","N"
"TUN.preg","FRL.cyc",0.05,"TUN","FRL","FRL.TUN",0,"N","preg","cyc","N"
"FRL.cyc","UVE.lact",0.0555555555555556,"FRL","UVE","FRL.UVE",0.0558,"N","cyc","lact","N"
"FRL.juvenile","UVE.preg",0.0869565217391304,"FRL","UVE","FRL.UVE",0.0558,"N","juvenile","preg","N"
"WHL.cyc","FRL.juvenile",0.0416666666666667,"WHL","FRL","FRL.WHL",0,"N","cyc","juvenile","N"
"FRL.lact","WIY.juvenile",0.0101010101010101,"FRL","WIY","FRL.WIY",0.0258,"N","lact","juvenile","N"
"WOF.lact","FRL.lact",0.0163934426229508,"WOF","FRL","FRL.WOF",0.0396,"N","lact","lact","Y"
"FRL.lact","ZEP.preg",0.0192307692307692,"FRL","ZEP","FRL.ZEP",0.0064,"N","lact","preg","N"
"FSB.juvenile","GEK.juvenile",0.0178571428571429,"FSB","GEK","FSB.GEK",0,"N","juvenile","juvenile","Y"
"FSB.juvenile","HFF.juvenile",0.00854700854700855,"FSB","HFF","FSB.HFF",0.0264,"N","juvenile","juvenile","Y"
"FSB.juvenile","LYR.juvenile",0.025,"FSB","LYR","FSB.LYR",0,"N","juvenile","juvenile","Y"
"MSC.lact","FSB.juvenile",0.0333333333333333,"MSC","FSB","FSB.MSC",0.0038,"N","lact","juvenile","N"
"NET.juvenile","FSB.juvenile",0.107142857142857,"NET","FSB","FSB.NET",0,"N","juvenile","juvenile","Y"
"FSB.juvenile","OPY.juvenile",0.0147058823529412,"FSB","OPY","FSB.OPY",0.0075,"N","juvenile","juvenile","Y"
"FSB.juvenile","PHA.lact",0.0277777777777778,"FSB","PHA","FSB.PHA",0.0068,"N","juvenile","lact","N"
"FSB.juvenile","TAW.lact",0.0208333333333333,"FSB","TAW","FSB.TAW",0,"N","juvenile","lact","N"
"TTM.juvenile","FSB.juvenile",0.015625,"TTM","FSB","FSB.TTM",0.0295,"N","juvenile","juvenile","Y"
"TUF.juvenile","FSB.juvenile",0.012987012987013,"TUF","FSB","FSB.TUF",0.0087,"N","juvenile","juvenile","Y"
"WHE.lact","FSB.juvenile",0.0625,"WHE","FSB","FSB.WHE",0.1785,"Y","lact","juvenile","N"
"FUF.juvenile","LIC.juvenile",0.00943396226415094,"FUF","LIC","FUF.LIC",0.0133,"N","juvenile","juvenile","Y"
"FUF.juvenile","LIT.juvenile",0.202380952380952,"FUF","LIT","FUF.LIT",0.0156,"N","juvenile","juvenile","Y"
"MOU.juvenile","FUF.juvenile",0.0105820105820106,"MOU","FUF","FUF.MOU",0.2127,"Y","juvenile","juvenile","Y"
"SCA.preg","FUF.juvenile",0.0120481927710843,"SCA","FUF","FUF.SCA",0.0473,"N","preg","juvenile","N"
"TUK.juvenile","FUF.juvenile",0.0144927536231884,"TUK","FUF","FUF.TUK",0,"N","juvenile","juvenile","Y"
"TUK.preg","FUF.juvenile",0.0111111111111111,"TUK","FUF","FUF.TUK",0,"N","preg","juvenile","N"
"GAB.preg","FUT.juvenile",0.00671140939597315,"GAB","FUT","FUT.GAB",7e-04,"N","preg","juvenile","N"
"FUT.lact","HFF.preg",0.0579710144927536,"FUT","HFF","FUT.HFF",0.091,"N","lact","preg","N"
"FUT.lact","HFF.lact",0.0963855421686747,"FUT","HFF","FUT.HFF",0.091,"N","lact","lact","Y"
"HFF.juvenile","FUT.juvenile",0.0947368421052632,"HFF","FUT","FUT.HFF",0.091,"N","juvenile","juvenile","Y"
"FUT.lact","JND.juvenile",0.0294117647058824,"FUT","JND","FUT.JND",0.1211,"N","lact","juvenile","N"
"FUT.juvenile","JUI.cyc",0.0062111801242236,"FUT","JUI","FUT.JUI",0.0266,"N","juvenile","cyc","N"
"FUT.juvenile","KIY.preg",0.0129310344827586,"FUT","KIY","FUT.KIY",0.2045,"Y","juvenile","preg","N"
"FUT.juvenile","KIY.lact",0.0386740331491713,"FUT","KIY","FUT.KIY",0.2045,"Y","juvenile","lact","N"
"FUT.lact","KIY.preg",0.159663865546218,"FUT","KIY","FUT.KIY",0.2045,"Y","lact","preg","N"
"LEN.preg","FUT.juvenile",0.0365853658536585,"LEN","FUT","FUT.LEN",0.0191,"N","preg","juvenile","N"
"FUT.juvenile","MOU.cyc",0.0201342281879195,"FUT","MOU","FUT.MOU",0.0164,"N","juvenile","cyc","N"
"NIR.preg","FUT.juvenile",0.00645161290322581,"NIR","FUT","FUT.NIR",0.0019,"N","preg","juvenile","N"
"FUT.lact","NOE.preg",0.0454545454545455,"FUT","NOE","FUT.NOE",0,"N","lact","preg","N"
"FUT.lact","NOE.cyc",0.0166666666666667,"FUT","NOE","FUT.NOE",0,"N","lact","cyc","N"
"FUT.juvenile","NOE.juvenile",0.11046511627907,"FUT","NOE","FUT.NOE",0,"N","juvenile","juvenile","Y"
"PEG.lact","FUT.juvenile",0.0217391304347826,"PEG","FUT","FUT.PEG",0.0016,"N","lact","juvenile","N"
"PIC.preg","FUT.juvenile",0.17351598173516,"PIC","FUT","FUT.PIC",0.4882,"Y","preg","juvenile","N"
"FUT.lact","PIC.preg",0.124223602484472,"FUT","PIC","FUT.PIC",0.4882,"Y","lact","preg","N"
"FUT.lact","RHO.preg",0.0298507462686567,"FUT","RHO","FUT.RHO",0.1454,"Y","lact","preg","N"
"RHO.lact","FUT.lact",0.038961038961039,"RHO","FUT","FUT.RHO",0.1454,"Y","lact","lact","Y"
"FUT.juvenile","RHO.preg",0.0124223602484472,"FUT","RHO","FUT.RHO",0.1454,"Y","juvenile","preg","N"
"FUT.juvenile","RHO.lact",0.025,"FUT","RHO","FUT.RHO",0.1454,"Y","juvenile","lact","N"
"RKT.juvenile","FUT.juvenile",0.0645161290322581,"RKT","FUT","FUT.RKT",0.0884,"N","juvenile","juvenile","Y"
"FUT.lact","RSO.lact",0.0338983050847458,"FUT","RSO","FUT.RSO",0.0193,"N","lact","lact","Y"
"FUT.juvenile","RSO.preg",0.00684931506849315,"FUT","RSO","FUT.RSO",0.0193,"N","juvenile","preg","N"
"SHC.preg","FUT.juvenile",0.0201342281879195,"SHC","FUT","FUT.SHC",0,"N","preg","juvenile","N"
"FUT.juvenile","SHC.lact",0.012987012987013,"FUT","SHC","FUT.SHC",0,"N","juvenile","lact","N"
"SKF.lact","FUT.lact",0.0860215053763441,"SKF","FUT","FUT.SKF",0.0302,"N","lact","lact","Y"
"SKF.preg","FUT.juvenile",0.0662650602409639,"SKF","FUT","FUT.SKF",0.0302,"N","preg","juvenile","N"
"SON.juvenile","FUT.juvenile",0.0220588235294118,"SON","FUT","FUT.SON",0.0129,"N","juvenile","juvenile","Y"
"TTM.cyc","FUT.lact",0.0350877192982456,"TTM","FUT","FUT.TTM",0,"N","cyc","lact","N"
"FUT.juvenile","TTM.juvenile",0.0235294117647059,"FUT","TTM","FUT.TTM",0,"N","juvenile","juvenile","Y"
"TUF.preg","FUT.lact",0.107142857142857,"TUF","FUT","FUT.TUF",0.0096,"N","preg","lact","N"
"TUF.juvenile","FUT.juvenile",0.025974025974026,"TUF","FUT","FUT.TUF",0.0096,"N","juvenile","juvenile","Y"
"FUT.juvenile","WHN.lact",0.00636942675159236,"FUT","WHN","FUT.WHN",0,"N","juvenile","lact","N"
"WHN.juvenile","FUT.juvenile",0.00689655172413793,"WHN","FUT","FUT.WHN",0,"N","juvenile","juvenile","Y"
"WHO.lact","FUT.juvenile",0.00689655172413793,"WHO","FUT","FUT.WHO",0.0641,"N","lact","juvenile","N"
"WIY.juvenile","FUT.lact",0.104838709677419,"WIY","FUT","FUT.WIY",0.0762,"N","juvenile","lact","N"
"FUT.juvenile","WLV.lact",0.0136986301369863,"FUT","WLV","FUT.WLV",0,"N","juvenile","lact","N"
"FUT.lact","WLV.cyc",0.0178571428571429,"FUT","WLV","FUT.WLV",0,"N","lact","cyc","N"
"WNG.lact","FUT.juvenile",0.00632911392405063,"WNG","FUT","FUT.WNG",0.0051,"N","lact","juvenile","N"
"WOF.lact","FUT.lact",0.072463768115942,"WOF","FUT","FUT.WOF",0,"N","lact","lact","Y"
"FUT.juvenile","WOF.preg",0.0184049079754601,"FUT","WOF","FUT.WOF",0,"N","juvenile","preg","N"
"FUT.juvenile","ZEP.cyc",0.0547945205479452,"FUT","ZEP","FUT.ZEP",0.0708,"N","juvenile","cyc","N"
"ZEP.preg","FUT.juvenile",0.0113636363636364,"ZEP","FUT","FUT.ZEP",0.0708,"N","preg","juvenile","N"
"FUT.juvenile","ZEP.lact",0.00666666666666667,"FUT","ZEP","FUT.ZEP",0.0708,"N","juvenile","lact","N"
"ZEP.preg","FUT.lact",0.0117647058823529,"ZEP","FUT","FUT.ZEP",0.0708,"N","preg","lact","N"
"ZIP.cyc","FUT.juvenile",0.0147058823529412,"ZIP","FUT","FUT.ZIP",0.0345,"N","cyc","juvenile","N"
"GAB.juvenile","LIT.juvenile",0.0222222222222222,"GAB","LIT","GAB.LIT",0.0027,"N","juvenile","juvenile","Y"
"NIR.preg","GAB.lact",0.0344827586206897,"NIR","GAB","GAB.NIR",0,"N","preg","lact","N"
"NOE.juvenile","GAB.preg",0.010752688172043,"NOE","GAB","GAB.NOE",0,"N","juvenile","preg","N"
"POL.juvenile","GAB.juvenile",0.0666666666666667,"POL","GAB","GAB.POL",0.066,"N","juvenile","juvenile","Y"
"GAB.preg","POL.preg",0.0384615384615385,"GAB","POL","GAB.POL",0.066,"N","preg","preg","Y"
"POL.lact","GAB.preg",0.0476190476190476,"POL","GAB","GAB.POL",0.066,"N","lact","preg","N"
"POL.lact","GAB.lact",0.166666666666667,"POL","GAB","GAB.POL",0.066,"N","lact","lact","Y"
"RSO.preg","GAB.preg",0.0434782608695652,"RSO","GAB","GAB.RSO",0,"N","preg","preg","Y"
"GAB.lact","SKF.lact",0.00854700854700855,"GAB","SKF","GAB.SKF",0,"N","lact","lact","Y"
"GAB.preg","TAW.preg",0.04,"GAB","TAW","GAB.TAW",0.1034,"N","preg","preg","Y"
"GAB.preg","TTM.juvenile",0.0166666666666667,"GAB","TTM","GAB.TTM",0.0754,"N","preg","juvenile","N"
"GAB.lact","TUK.preg",0.0217391304347826,"GAB","TUK","GAB.TUK",0.0039,"N","lact","preg","N"
"GAB.juvenile","TUK.cyc",0.0263157894736842,"GAB","TUK","GAB.TUK",0.0039,"N","juvenile","cyc","N"
"GAB.preg","WLV.lact",0.0384615384615385,"GAB","WLV","GAB.WLV",0.0053,"N","preg","lact","N"
"WNG.juvenile","GAB.juvenile",0.025,"WNG","GAB","GAB.WNG",0.0036,"N","juvenile","juvenile","Y"
"ZEP.cyc","GAB.preg",0.0303030303030303,"ZEP","GAB","GAB.ZEP",0,"N","cyc","preg","N"
"ZIP.preg","GAB.lact",0.0175438596491228,"ZIP","GAB","GAB.ZIP",0,"N","preg","lact","N"
"GMP.lact","GEK.juvenile",0.0491803278688525,"GMP","GEK","GEK.GMP",0.2404,"Y","lact","juvenile","N"
"GEK.juvenile","GUA.juvenile",0.015625,"GEK","GUA","GEK.GUA",0,"N","juvenile","juvenile","Y"
"GEK.juvenile","HFF.cyc",0.0181818181818182,"GEK","HFF","GEK.HFF",0,"N","juvenile","cyc","N"
"HUB.juvenile","GEK.juvenile",0.0185185185185185,"HUB","GEK","GEK.HUB",0.0024,"N","juvenile","juvenile","Y"
"GEK.juvenile","LOO.juvenile",0.0175438596491228,"GEK","LOO","GEK.LOO",0.0124,"N","juvenile","juvenile","Y"
"LYR.juvenile","GEK.juvenile",0.0178571428571429,"LYR","GEK","GEK.LYR",0.0125,"N","juvenile","juvenile","Y"
"NOE.juvenile","GEK.juvenile",0.0309278350515464,"NOE","GEK","GEK.NOE",0.0063,"N","juvenile","juvenile","Y"
"OPY.juvenile","GEK.juvenile",0.0909090909090909,"OPY","GEK","GEK.OPY",0.0031,"N","juvenile","juvenile","Y"
"PZL.cyc","GEK.juvenile",0.02,"PZL","GEK","GEK.PZL",0.0138,"N","cyc","juvenile","N"
"GEK.juvenile","SON.juvenile",0.043956043956044,"GEK","SON","GEK.SON",0.0139,"N","juvenile","juvenile","Y"
"TUF.juvenile","GEK.juvenile",0.133333333333333,"TUF","GEK","GEK.TUF",0,"N","juvenile","juvenile","Y"
"VBE.preg","GEK.juvenile",0.05,"VBE","GEK","GEK.VBE",0.0178,"N","preg","juvenile","N"
"GEK.juvenile","VBE.cyc",0.0158730158730159,"GEK","VBE","GEK.VBE",0.0178,"N","juvenile","cyc","N"
"GEK.juvenile","VBE.lact",0.0784313725490196,"GEK","VBE","GEK.VBE",0.0178,"N","juvenile","lact","N"
"GEK.juvenile","WOF.preg",0.0185185185185185,"GEK","WOF","GEK.WOF",0,"N","juvenile","preg","N"
"GMP.lact","HFF.juvenile",0.00769230769230769,"GMP","HFF","GMP.HFF",0,"N","lact","juvenile","N"
"HRS.juvenile","GMP.juvenile",0.0476190476190476,"HRS","GMP","GMP.HRS",0,"N","juvenile","juvenile","Y"
"HRS.cyc","GMP.lact",0.0357142857142857,"HRS","GMP","GMP.HRS",0,"N","cyc","lact","N"
"HUB.juvenile","GMP.preg",0.0238095238095238,"HUB","GMP","GMP.HUB",0,"N","juvenile","preg","N"
"GMP.juvenile","IND.juvenile",0.0263157894736842,"GMP","IND","GMP.IND",0.1054,"N","juvenile","juvenile","Y"
"GMP.preg","JNI.preg",0.0357142857142857,"GMP","JNI","GMP.JNI",0,"N","preg","preg","Y"
"KIT.cyc","GMP.juvenile",0.0153846153846154,"KIT","GMP","GMP.KIT",0,"N","cyc","juvenile","N"
"KIY.juvenile","GMP.juvenile",0.00537634408602151,"KIY","GMP","GMP.KIY",0,"N","juvenile","juvenile","Y"
"GMP.lact","LEN.cyc",0.037037037037037,"GMP","LEN","GMP.LEN",0.0037,"N","lact","cyc","N"
"GMP.preg","LEN.juvenile",0.0144927536231884,"GMP","LEN","GMP.LEN",0.0037,"N","preg","juvenile","N"
"NET.cyc","GMP.preg",0.0666666666666667,"NET","GMP","GMP.NET",0,"N","cyc","preg","N"
"GMP.lact","NET.juvenile",0.0294117647058824,"GMP","NET","GMP.NET",0,"N","lact","juvenile","N"
"OPY.cyc","GMP.preg",0.0263157894736842,"OPY","GMP","GMP.OPY",0,"N","cyc","preg","N"
"GMP.juvenile","PHA.lact",0.0303030303030303,"GMP","PHA","GMP.PHA",0,"N","juvenile","lact","N"
"PHA.lact","GMP.preg",0.0612244897959184,"PHA","GMP","GMP.PHA",0,"N","lact","preg","N"
"RDC.juvenile","GMP.preg",0.024390243902439,"RDC","GMP","GMP.RDC",0,"N","juvenile","preg","N"
"GMP.juvenile","RIP.lact",0.0181818181818182,"GMP","RIP","GMP.RIP",0,"N","juvenile","lact","N"
"GMP.juvenile","RIP.cyc",0.0169491525423729,"GMP","RIP","GMP.RIP",0,"N","juvenile","cyc","N"
"GMP.juvenile","RIP.juvenile",0.0408163265306122,"GMP","RIP","GMP.RIP",0,"N","juvenile","juvenile","Y"
"RIP.preg","GMP.juvenile",0.0363636363636364,"RIP","GMP","GMP.RIP",0,"N","preg","juvenile","N"
"GMP.preg","RSH.lact",0.0294117647058824,"GMP","RSH","GMP.RSH",0,"N","preg","lact","N"
"GMP.preg","SCT.preg",0.0277777777777778,"GMP","SCT","GMP.SCT",0.0035,"N","preg","preg","Y"
"SHC.juvenile","GMP.juvenile",0.00641025641025641,"SHC","GMP","GMP.SHC",0.0086,"N","juvenile","juvenile","Y"
"GMP.juvenile","SKF.preg",0.00819672131147541,"GMP","SKF","GMP.SKF",0,"N","juvenile","preg","N"
"GMP.preg","SKF.lact",0.0075187969924812,"GMP","SKF","GMP.SKF",0,"N","preg","lact","N"
"TDL.preg","GMP.preg",0.0588235294117647,"TDL","GMP","GMP.TDL",0,"N","preg","preg","Y"
"GMP.preg","TTM.preg",0.024390243902439,"GMP","TTM","GMP.TTM",0,"N","preg","preg","Y"
"GMP.preg","TUL.preg",0.0256410256410256,"GMP","TUL","GMP.TUL",0,"N","preg","preg","Y"
"GMP.lact","VBE.preg",0.0512820512820513,"GMP","VBE","GMP.VBE",0,"N","lact","preg","N"
"GMP.juvenile","VBE.juvenile",0.0581395348837209,"GMP","VBE","GMP.VBE",0,"N","juvenile","juvenile","Y"
"GMP.lact","VBE.cyc",0.075,"GMP","VBE","GMP.VBE",0,"N","lact","cyc","N"
"GMP.preg","VBE.cyc",0.0217391304347826,"GMP","VBE","GMP.VBE",0,"N","preg","cyc","N"
"WHE.juvenile","GMP.juvenile",0.0476190476190476,"WHE","GMP","GMP.WHE",0,"N","juvenile","juvenile","Y"
"WHN.juvenile","GMP.cyc",0.0263157894736842,"WHN","GMP","GMP.WHN",0,"N","juvenile","cyc","N"
"GMP.preg","WOF.cyc",0.025,"GMP","WOF","GMP.WOF",0,"N","preg","cyc","N"
"WOF.cyc","GMP.lact",0.0227272727272727,"WOF","GMP","GMP.WOF",0,"N","cyc","lact","N"
"WOF.lact","GMP.preg",0.0144927536231884,"WOF","GMP","GMP.WOF",0,"N","lact","preg","N"
"WOP.juvenile","GMP.preg",0.0434782608695652,"WOP","GMP","GMP.WOP",0,"N","juvenile","preg","N"
"GMP.juvenile","ZEP.juvenile",0.0169491525423729,"GMP","ZEP","GMP.ZEP",0.0122,"N","juvenile","juvenile","Y"
"GMP.juvenile","ZIP.preg",0.0136986301369863,"GMP","ZIP","GMP.ZIP",0.0295,"N","juvenile","preg","N"
"GOD.preg","MYS.juvenile",0.0588235294117647,"GOD","MYS","GOD.MYS",0.4915,"Y","preg","juvenile","N"
"GOD.cyc","SCT.cyc",0.0833333333333333,"GOD","SCT","GOD.SCT",0.0239,"N","cyc","cyc","Y"
"SEQ.juvenile","GOD.preg",0.037037037037037,"SEQ","GOD","GOD.SEQ",0.0389,"N","juvenile","preg","N"
"GRG.juvenile","VBE.juvenile",0.032258064516129,"GRG","VBE","GRG.VBE",0,"N","juvenile","juvenile","Y"
"WOF.juvenile","GRG.juvenile",0.0104166666666667,"WOF","GRG","GRG.WOF",0.0138,"N","juvenile","juvenile","Y"
"HUB.juvenile","GUA.juvenile",0.04,"HUB","GUA","GUA.HUB",0.0825,"N","juvenile","juvenile","Y"
"GUA.juvenile","JAH.juvenile",0.0232558139534884,"GUA","JAH","GUA.JAH",0.0104,"N","juvenile","juvenile","Y"
"GUA.juvenile","NIR.cyc",0.0227272727272727,"GUA","NIR","GUA.NIR",0,"N","juvenile","cyc","N"
"GUA.juvenile","OPY.juvenile",0.027027027027027,"GUA","OPY","GUA.OPY",0,"N","juvenile","juvenile","Y"
"TUL.lact","GUA.juvenile",0.027027027027027,"TUL","GUA","GUA.TUL",0.0369,"N","lact","juvenile","N"
"IND.juvenile","GUM.preg",0.0192307692307692,"IND","GUM","GUM.IND",0.2476,"Y","juvenile","preg","N"
"JAS.juvenile","GUM.preg",0.0384615384615385,"JAS","GUM","GUM.JAS",0,"N","juvenile","preg","N"
"GUM.preg","KIT.juvenile",0.0161290322580645,"GUM","KIT","GUM.KIT",0,"N","preg","juvenile","N"
"VBE.juvenile","GUM.preg",0.0163934426229508,"VBE","GUM","GUM.VBE",0.0243,"N","juvenile","preg","N"
"HAT.juvenile","HRS.juvenile",0.125,"HAT","HRS","HAT.HRS",0.0153,"N","juvenile","juvenile","Y"
