Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Group ID,Group Size Time Period,Group Size Accuracy,Group Size Span,Group Size,Group Size Min,Group Size Max
10042,2001-09-05,CIRCUS DINGHY,11:08:00,11:15:00,17669,TOTAL BEFORE DEPART,ACCURATE,,3,,
10043,2001-09-05,MAZIWA,11:23:00,11:45:00,17670,FIRST FIVE MINUTES,ESTIMATE,RANGE,,11,13
10043,2001-09-05,MAZIWA,11:23:00,11:45:00,17671,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,11,13
10044,2001-09-05,CIRCUS DINGHY,11:48:00,11:55:00,17672,FIRST FIVE MINUTES,ACCURATE,,1,,
10044,2001-09-05,CIRCUS DINGHY,11:48:00,11:55:00,17673,TOTAL BEFORE DEPART,ACCURATE,,1,,
10045,2001-09-05,CIRCUS DINGHY,12:04:00,12:09:00,17674,FIRST FIVE MINUTES,ACCURATE,,2,,
10045,2001-09-05,CIRCUS DINGHY,12:04:00,12:09:00,17675,TOTAL BEFORE DEPART,ACCURATE,,2,,
10046,2001-09-05,MAZIWA,12:04:00,12:15:00,17676,FIRST FIVE MINUTES,ACCURATE,,12,,
10046,2001-09-05,MAZIWA,12:04:00,12:15:00,17677,TOTAL BEFORE DEPART,ACCURATE,,12,,
10047,2001-09-05,BONY HERRING,12:56:00,13:04:00,17678,FIRST FIVE MINUTES,ACCURATE,,5,,
10047,2001-09-05,BONY HERRING,12:56:00,13:04:00,17679,TOTAL BEFORE DEPART,ACCURATE,,5,,
10048,2001-09-05,BONY HERRING,13:05:00,13:10:00,17680,FIRST FIVE MINUTES,ACCURATE,,3,,
10048,2001-09-05,BONY HERRING,13:05:00,13:10:00,17681,TOTAL BEFORE DEPART,ACCURATE,,3,,
10049,2001-09-06,MAZIWA,07:57:00,08:00:00,17682,FIRST FIVE MINUTES,ACCURATE,,6,,
10049,2001-09-06,MAZIWA,07:57:00,08:00:00,17683,TOTAL BEFORE DEPART,ACCURATE,,6,,
10050,2001-09-06,BONY HERRING,08:22:00,08:27:00,17684,FIRST FIVE MINUTES,ACCURATE,,7,,
10050,2001-09-06,BONY HERRING,08:22:00,08:27:00,17685,TOTAL BEFORE DEPART,ACCURATE,,7,,
10051,2001-09-06,MAZIWA,08:25:00,08:46:00,17686,FIRST FIVE MINUTES,ACCURATE,,2,,
10051,2001-09-06,MAZIWA,08:25:00,08:46:00,17687,TOTAL BEFORE DEPART,ACCURATE,,2,,
10052,2001-09-06,BONY HERRING,08:30:00,08:37:00,17688,FIRST FIVE MINUTES,ACCURATE,,1,,
10052,2001-09-06,BONY HERRING,08:30:00,08:37:00,17689,TOTAL BEFORE DEPART,ACCURATE,,1,,
10053,2001-09-06,CIRCUS DINGHY,08:30:00,08:35:00,17690,FIRST FIVE MINUTES,ACCURATE,,4,,
10053,2001-09-06,CIRCUS DINGHY,08:30:00,08:35:00,17691,TOTAL BEFORE DEPART,ACCURATE,,4,,
10054,2001-09-06,BONY HERRING,08:46:00,08:48:00,17692,FIRST FIVE MINUTES,ACCURATE,,4,,
10054,2001-09-06,BONY HERRING,08:46:00,08:48:00,17693,TOTAL BEFORE DEPART,ACCURATE,,4,,
10055,2001-09-06,CIRCUS DINGHY,09:02:00,09:07:00,17694,FIRST FIVE MINUTES,ACCURATE,,10,,
10055,2001-09-06,CIRCUS DINGHY,09:02:00,09:07:00,17695,TOTAL BEFORE DEPART,ACCURATE,,10,,
10056,2001-09-08,MAZIWA,12:00:00,12:05:00,17696,FIRST FIVE MINUTES,ACCURATE,,1,,
10056,2001-09-08,MAZIWA,12:00:00,12:05:00,17697,TOTAL BEFORE DEPART,ACCURATE,,1,,
10057,2001-09-08,BONY HERRING,12:07:00,12:12:00,17698,FIRST FIVE MINUTES,ACCURATE,,2,,
10057,2001-09-08,BONY HERRING,12:07:00,12:12:00,17699,TOTAL BEFORE DEPART,ACCURATE,,2,,
10058,2001-09-08,MAZIWA,12:15:00,12:20:00,17700,FIRST FIVE MINUTES,ACCURATE,,3,,
10058,2001-09-08,MAZIWA,12:15:00,12:20:00,17701,TOTAL BEFORE DEPART,ACCURATE,,3,,
10059,2001-09-08,CIRCUS DINGHY,12:18:00,12:25:00,17702,FIRST FIVE MINUTES,ACCURATE,,3,,
10059,2001-09-08,CIRCUS DINGHY,12:18:00,12:25:00,17703,TOTAL BEFORE DEPART,ACCURATE,,3,,
10060,2001-09-08,CIRCUS DINGHY,12:52:00,12:58:00,17704,FIRST FIVE MINUTES,ACCURATE,,1,,
10060,2001-09-08,CIRCUS DINGHY,12:52:00,12:58:00,17705,TOTAL BEFORE DEPART,ACCURATE,,1,,
10061,2001-09-08,BONY HERRING,13:04:00,13:12:00,17706,FIRST FIVE MINUTES,ACCURATE,,2,,
10061,2001-09-08,BONY HERRING,13:04:00,13:12:00,17707,TOTAL BEFORE DEPART,ACCURATE,,2,,
10062,2001-09-08,BONY HERRING,13:24:00,13:29:00,17708,FIRST FIVE MINUTES,ACCURATE,,1,,
10062,2001-09-08,BONY HERRING,13:24:00,13:29:00,17709,TOTAL BEFORE DEPART,ACCURATE,,1,,
10063,2001-09-08,CIRCUS DINGHY,13:34:00,13:49:00,17710,FIRST FIVE MINUTES,ACCURATE,,6,,
10063,2001-09-08,CIRCUS DINGHY,13:34:00,13:49:00,17711,TOTAL BEFORE DEPART,ACCURATE,,6,,
10064,2001-09-08,BONY HERRING,13:40:00,13:47:00,17712,FIRST FIVE MINUTES,ACCURATE,,2,,
10064,2001-09-08,BONY HERRING,13:40:00,13:47:00,17713,TOTAL BEFORE DEPART,ACCURATE,,2,,
10065,2001-09-08,MAZIWA,14:27:00,14:29:00,17714,FIRST FIVE MINUTES,ACCURATE,,2,,
10065,2001-09-08,MAZIWA,14:27:00,14:29:00,17715,TOTAL BEFORE DEPART,ACCURATE,,2,,
10066,2001-09-08,BONY HERRING,14:30:00,14:35:00,17716,FIRST FIVE MINUTES,ACCURATE,,2,,
10066,2001-09-08,BONY HERRING,14:30:00,14:35:00,17717,TOTAL BEFORE DEPART,ACCURATE,,2,,
10067,2001-09-08,MAZIWA,14:40:00,14:59:00,17718,FIRST FIVE MINUTES,ACCURATE,,1,,
10067,2001-09-08,MAZIWA,14:40:00,14:59:00,17719,TOTAL BEFORE DEPART,ACCURATE,,1,,
10068,2001-09-08,MAZIWA,15:13:00,15:22:00,17720,FIRST FIVE MINUTES,ACCURATE,,2,,
10068,2001-09-08,MAZIWA,15:13:00,15:22:00,17721,TOTAL BEFORE DEPART,ACCURATE,,2,,
10069,2001-09-08,MAZIWA,15:23:00,15:30:00,17722,FIRST FIVE MINUTES,ACCURATE,,3,,
10069,2001-09-08,MAZIWA,15:23:00,15:30:00,17723,TOTAL BEFORE DEPART,ACCURATE,,3,,
10070,2001-09-08,BONY HERRING,15:41:00,15:54:00,17724,FIRST FIVE MINUTES,ACCURATE,,4,,
10070,2001-09-08,BONY HERRING,15:41:00,15:54:00,17725,TOTAL BEFORE DEPART,ACCURATE,,4,,
10071,2001-09-08,BONY HERRING,15:56:00,16:02:00,17726,FIRST FIVE MINUTES,ACCURATE,,2,,
10071,2001-09-08,BONY HERRING,15:56:00,16:02:00,17727,TOTAL BEFORE DEPART,ACCURATE,,2,,
10072,2001-09-08,BONY HERRING,16:13:00,16:23:00,17728,FIRST FIVE MINUTES,ACCURATE,,4,,
10072,2001-09-08,BONY HERRING,16:13:00,16:23:00,17729,TOTAL BEFORE DEPART,ACCURATE,,4,,
10073,2001-09-08,BONY HERRING,16:44:00,16:49:00,17730,FIRST FIVE MINUTES,ACCURATE,,1,,
10073,2001-09-08,BONY HERRING,16:44:00,16:49:00,17731,TOTAL BEFORE DEPART,ACCURATE,,1,,
10074,2001-09-08,BONY HERRING,16:49:00,17:00:00,17732,FIRST FIVE MINUTES,ACCURATE,,4,,
10074,2001-09-08,BONY HERRING,16:49:00,17:00:00,17733,TOTAL BEFORE DEPART,ACCURATE,,4,,
10075,2001-09-09,MAZIWA,07:56:00,08:01:00,17734,FIRST FIVE MINUTES,ACCURATE,,2,,
10075,2001-09-09,MAZIWA,07:56:00,08:01:00,17735,TOTAL BEFORE DEPART,ACCURATE,,2,,
10076,2001-09-09,MAZIWA,08:01:00,08:06:00,17736,FIRST FIVE MINUTES,ACCURATE,,2,,
10076,2001-09-09,MAZIWA,08:01:00,08:06:00,17737,TOTAL BEFORE DEPART,ACCURATE,,2,,
10077,2001-09-09,BONY HERRING,08:14:00,08:19:00,17738,FIRST FIVE MINUTES,ACCURATE,,1,,
10077,2001-09-09,BONY HERRING,08:14:00,08:19:00,17739,TOTAL BEFORE DEPART,ACCURATE,,1,,
10078,2001-09-09,MAZIWA,08:22:00,08:29:00,17740,FIRST FIVE MINUTES,ACCURATE,,1,,
10078,2001-09-09,MAZIWA,08:22:00,08:29:00,17741,TOTAL BEFORE DEPART,ACCURATE,,1,,
10079,2001-09-09,BONY HERRING,08:24:00,08:30:00,17742,FIRST FIVE MINUTES,ACCURATE,,2,,
10079,2001-09-09,BONY HERRING,08:24:00,08:30:00,17743,TOTAL BEFORE DEPART,ACCURATE,,2,,
10080,2001-09-09,MAZIWA,08:32:00,08:43:00,17744,FIRST FIVE MINUTES,ACCURATE,,1,,
10080,2001-09-09,MAZIWA,08:32:00,08:43:00,17745,TOTAL BEFORE DEPART,ACCURATE,,1,,
10081,2001-09-09,CIRCUS DINGHY,08:50:00,08:55:00,17746,FIRST FIVE MINUTES,ACCURATE,,1,,
10081,2001-09-09,CIRCUS DINGHY,08:50:00,08:55:00,17747,TOTAL BEFORE DEPART,ACCURATE,,1,,
10082,2001-09-09,CIRCUS DINGHY,08:58:00,09:07:00,17748,FIRST FIVE MINUTES,ACCURATE,,2,,
10082,2001-09-09,CIRCUS DINGHY,08:58:00,09:07:00,17749,TOTAL BEFORE DEPART,ACCURATE,,2,,
10083,2001-09-09,MAZIWA,09:00:00,09:08:00,17750,FIRST FIVE MINUTES,ACCURATE,,1,,
10083,2001-09-09,MAZIWA,09:00:00,09:08:00,17751,TOTAL BEFORE DEPART,ACCURATE,,1,,
10084,2001-09-09,BONY HERRING,09:02:00,10:14:00,17752,FIRST FIVE MINUTES,ACCURATE,,9,,
10084,2001-09-09,BONY HERRING,09:02:00,10:14:00,17753,TOTAL BEFORE DEPART,ACCURATE,,11,,
10085,2001-09-09,MAZIWA,09:12:00,09:22:00,17754,FIRST FIVE MINUTES,ACCURATE,,2,,
10085,2001-09-09,MAZIWA,09:12:00,09:22:00,17755,TOTAL BEFORE DEPART,ACCURATE,,2,,
10086,2001-09-09,MAZIWA,09:34:00,10:25:00,17756,FIRST FIVE MINUTES,ACCURATE,,5,,
10086,2001-09-09,MAZIWA,09:34:00,10:25:00,17757,TOTAL BEFORE DEPART,ACCURATE,,5,,
10087,2001-09-09,CIRCUS DINGHY,09:36:00,09:50:00,17758,FIRST FIVE MINUTES,ACCURATE,,2,,
10087,2001-09-09,CIRCUS DINGHY,09:36:00,09:50:00,17759,TOTAL BEFORE DEPART,ACCURATE,,2,,
10088,2001-09-09,CIRCUS DINGHY,10:09:00,10:16:00,17760,FIRST FIVE MINUTES,ACCURATE,,2,,
10088,2001-09-09,CIRCUS DINGHY,10:09:00,10:16:00,17761,TOTAL BEFORE DEPART,ACCURATE,,2,,
10089,2001-09-09,MAZIWA,10:43:00,10:48:00,17762,FIRST FIVE MINUTES,ACCURATE,,1,,
10089,2001-09-09,MAZIWA,10:43:00,10:48:00,17763,TOTAL BEFORE DEPART,ACCURATE,,1,,
10090,2001-09-09,MAZIWA,10:57:00,11:10:00,17764,FIRST FIVE MINUTES,ACCURATE,,2,,
10090,2001-09-09,MAZIWA,10:57:00,11:10:00,17765,TOTAL BEFORE DEPART,ACCURATE,,3,,
10091,2001-09-09,BONY HERRING,11:03:00,11:08:00,17766,FIRST FIVE MINUTES,ACCURATE,,2,,
10091,2001-09-09,BONY HERRING,11:03:00,11:08:00,17767,TOTAL BEFORE DEPART,ACCURATE,,2,,
10092,2001-09-09,CIRCUS DINGHY,11:08:00,11:15:00,17768,FIRST FIVE MINUTES,ACCURATE,,1,,
10092,2001-09-09,CIRCUS DINGHY,11:08:00,11:15:00,17769,TOTAL BEFORE DEPART,ACCURATE,,1,,
10093,2001-09-09,BONY HERRING,11:12:00,11:20:00,17770,FIRST FIVE MINUTES,ACCURATE,,1,,
10093,2001-09-09,BONY HERRING,11:12:00,11:20:00,17771,TOTAL BEFORE DEPART,ACCURATE,,1,,
10094,2001-09-09,MAZIWA,11:19:00,11:33:00,17772,FIRST FIVE MINUTES,ACCURATE,,1,,
10094,2001-09-09,MAZIWA,11:19:00,11:33:00,17773,TOTAL BEFORE DEPART,ACCURATE,,1,,
10095,2001-09-09,CIRCUS DINGHY,11:54:00,12:00:00,17774,FIRST FIVE MINUTES,ACCURATE,,2,,
10095,2001-09-09,CIRCUS DINGHY,11:54:00,12:00:00,17775,TOTAL BEFORE DEPART,ACCURATE,,2,,
10096,2001-09-11,MAZIWA,12:11:00,12:16:00,17776,FIRST FIVE MINUTES,ACCURATE,,1,,
10096,2001-09-11,MAZIWA,12:11:00,12:16:00,17777,TOTAL BEFORE DEPART,ACCURATE,,1,,
10097,2001-09-11,MAZIWA,12:17:00,12:22:00,17778,FIRST FIVE MINUTES,ACCURATE,,3,,
10097,2001-09-11,MAZIWA,12:17:00,12:22:00,17779,TOTAL BEFORE DEPART,ACCURATE,,3,,
10098,2001-09-11,CIRCUS DINGHY,12:24:00,12:29:00,17780,FIRST FIVE MINUTES,ACCURATE,,2,,
10098,2001-09-11,CIRCUS DINGHY,12:24:00,12:29:00,17781,TOTAL BEFORE DEPART,ACCURATE,,2,,
10099,2001-09-11,MAZIWA,12:59:00,13:08:00,17782,FIRST FIVE MINUTES,ACCURATE,,1,,
10099,2001-09-11,MAZIWA,12:59:00,13:08:00,17783,TOTAL BEFORE DEPART,ACCURATE,,1,,
10100,2001-09-11,BONY HERRING,13:10:00,13:15:00,17784,FIRST FIVE MINUTES,ACCURATE,,2,,
10100,2001-09-11,BONY HERRING,13:10:00,13:15:00,17785,TOTAL BEFORE DEPART,ACCURATE,,2,,
10101,2001-09-11,BONY HERRING,13:26:00,13:45:00,17786,FIRST FIVE MINUTES,ACCURATE,,12,,
10101,2001-09-11,BONY HERRING,13:26:00,13:45:00,17787,TOTAL BEFORE DEPART,ACCURATE,,12,,
10102,2001-09-11,MAZIWA,13:59:00,14:59:00,17788,FIRST FIVE MINUTES,ACCURATE,,4,,
10102,2001-09-11,MAZIWA,13:59:00,14:59:00,17789,TOTAL BEFORE DEPART,ACCURATE,,8,,
10103,2001-09-11,MAZIWA,15:13:00,15:37:00,17790,FIRST FIVE MINUTES,ACCURATE,,6,,
10103,2001-09-11,MAZIWA,15:13:00,15:37:00,17791,TOTAL BEFORE DEPART,ACCURATE,,7,,
10104,2001-09-11,BONY HERRING,15:29:00,15:35:00,17792,FIRST FIVE MINUTES,ACCURATE,,2,,
10104,2001-09-11,BONY HERRING,15:29:00,15:35:00,17793,TOTAL BEFORE DEPART,ACCURATE,,2,,
10105,2001-09-11,BONY HERRING,15:49:00,15:56:00,17794,FIRST FIVE MINUTES,ACCURATE,,3,,
10105,2001-09-11,BONY HERRING,15:49:00,15:56:00,17795,TOTAL BEFORE DEPART,ACCURATE,,3,,
10106,2001-09-11,MAZIWA,15:53:00,16:04:00,17796,FIRST FIVE MINUTES,ACCURATE,,1,,
10106,2001-09-11,MAZIWA,15:53:00,16:04:00,17797,TOTAL BEFORE DEPART,ACCURATE,,1,,
10107,2001-09-11,BONY HERRING,16:04:00,16:09:00,17798,FIRST FIVE MINUTES,ACCURATE,,4,,
10107,2001-09-11,BONY HERRING,16:04:00,16:09:00,17799,TOTAL BEFORE DEPART,ACCURATE,,4,,
10108,2001-09-11,MAZIWA,16:07:00,16:15:00,17800,FIRST FIVE MINUTES,ACCURATE,,6,,
10108,2001-09-11,MAZIWA,16:07:00,16:15:00,17801,TOTAL BEFORE DEPART,ACCURATE,,6,,
10109,2001-09-11,MAZIWA,16:22:00,16:31:00,17802,FIRST FIVE MINUTES,ESTIMATE,RANGE,,8,12
10109,2001-09-11,MAZIWA,16:22:00,16:31:00,17803,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,8,12
10110,2001-09-11,BONY HERRING,17:35:00,17:41:00,17804,FIRST FIVE MINUTES,ACCURATE,,4,,
10110,2001-09-11,BONY HERRING,17:35:00,17:41:00,17805,TOTAL BEFORE DEPART,ACCURATE,,4,,
10111,2001-09-15,MAZIWA,14:24:00,14:29:00,17806,FIRST FIVE MINUTES,ACCURATE,,2,,
10111,2001-09-15,MAZIWA,14:24:00,14:29:00,17807,TOTAL BEFORE DEPART,ACCURATE,,2,,
10112,2001-09-15,MAZIWA,14:30:00,14:35:00,17808,FIRST FIVE MINUTES,ACCURATE,,1,,
10112,2001-09-15,MAZIWA,14:30:00,14:35:00,17809,TOTAL BEFORE DEPART,ACCURATE,,1,,
10113,2001-09-16,BONY HERRING,13:22:00,13:27:00,17810,FIRST FIVE MINUTES,ACCURATE,,2,,
10113,2001-09-16,BONY HERRING,13:22:00,13:27:00,17811,TOTAL BEFORE DEPART,ACCURATE,,2,,
10114,2001-09-16,BONY HERRING,13:34:00,13:40:00,17812,FIRST FIVE MINUTES,ACCURATE,,6,,
10114,2001-09-16,BONY HERRING,13:34:00,13:40:00,17813,TOTAL BEFORE DEPART,ACCURATE,,7,,
10115,2001-09-16,MAZIWA,13:38:00,13:46:00,17814,FIRST FIVE MINUTES,ACCURATE,,4,,
10115,2001-09-16,MAZIWA,13:38:00,13:46:00,17815,TOTAL BEFORE DEPART,ACCURATE,,4,,
10116,2001-09-16,MAZIWA,13:47:00,13:56:00,17816,FIRST FIVE MINUTES,ACCURATE,,3,,
10116,2001-09-16,MAZIWA,13:47:00,13:56:00,17817,TOTAL BEFORE DEPART,ACCURATE,,3,,
10117,2001-09-16,BONY HERRING,13:56:00,14:06:00,17818,FIRST FIVE MINUTES,ACCURATE,,3,,
10117,2001-09-16,BONY HERRING,13:56:00,14:06:00,17819,TOTAL BEFORE DEPART,ACCURATE,,3,,
10118,2001-09-16,BONY HERRING,14:19:00,14:39:00,17820,FIRST FIVE MINUTES,ACCURATE,,2,,
10118,2001-09-16,BONY HERRING,14:19:00,14:39:00,17821,TOTAL BEFORE DEPART,ACCURATE,,2,,
10119,2001-09-16,MAZIWA,14:29:00,14:40:00,17822,FIRST FIVE MINUTES,ACCURATE,,5,,
10119,2001-09-16,MAZIWA,14:29:00,14:40:00,17823,TOTAL BEFORE DEPART,ACCURATE,,5,,
10120,2001-09-16,CIRCUS DINGHY,14:32:00,14:41:00,17824,FIRST FIVE MINUTES,ACCURATE,,6,,
10120,2001-09-16,CIRCUS DINGHY,14:32:00,14:41:00,17825,TOTAL BEFORE DEPART,ACCURATE,,6,,
10121,2001-09-16,BONY HERRING,14:45:00,14:54:00,17826,FIRST FIVE MINUTES,ACCURATE,,5,,
10121,2001-09-16,BONY HERRING,14:45:00,14:54:00,17827,TOTAL BEFORE DEPART,ACCURATE,,5,,
10122,2001-09-16,BONY HERRING,15:07:00,15:26:00,17828,FIRST FIVE MINUTES,ACCURATE,,18,,
10122,2001-09-16,BONY HERRING,15:07:00,15:26:00,17829,TOTAL BEFORE DEPART,ACCURATE,,18,,
10123,2001-09-16,BONY HERRING,15:40:00,16:45:00,17830,FIRST FIVE MINUTES,ACCURATE,,7,,
10123,2001-09-16,BONY HERRING,15:40:00,16:45:00,17831,TOTAL BEFORE DEPART,ACCURATE,,7,,
10124,2001-09-16,CIRCUS DINGHY,16:26:00,16:31:00,17832,FIRST FIVE MINUTES,ACCURATE,,1,,
10124,2001-09-16,CIRCUS DINGHY,16:26:00,16:31:00,17833,TOTAL BEFORE DEPART,ACCURATE,,1,,
10125,2001-09-16,CIRCUS DINGHY,16:33:00,16:38:00,17834,FIRST FIVE MINUTES,ACCURATE,,2,,
10125,2001-09-16,CIRCUS DINGHY,16:33:00,16:38:00,17835,TOTAL BEFORE DEPART,ACCURATE,,2,,
10126,2001-09-20,MAZIWA,06:33:00,06:40:00,17836,FIRST FIVE MINUTES,ACCURATE,,2,,
10126,2001-09-20,MAZIWA,06:33:00,06:40:00,17837,TOTAL BEFORE DEPART,ACCURATE,,2,,
10127,2001-09-20,MAZIWA,07:27:00,07:42:00,17838,FIRST FIVE MINUTES,ACCURATE,,2,,
10127,2001-09-20,MAZIWA,07:27:00,07:42:00,17839,TOTAL BEFORE DEPART,ACCURATE,,2,,
10128,2001-09-20,MAZIWA,10:14:00,10:20:00,17840,FIRST FIVE MINUTES,ACCURATE,,5,,
10128,2001-09-20,MAZIWA,10:14:00,10:20:00,17841,TOTAL BEFORE DEPART,ACCURATE,,5,,
10129,2001-09-20,MAZIWA,11:36:00,11:42:00,17842,FIRST FIVE MINUTES,ACCURATE,,8,,
10129,2001-09-20,MAZIWA,11:36:00,11:42:00,17843,TOTAL BEFORE DEPART,ACCURATE,,8,,
10130,2001-09-20,BONY HERRING,11:40:00,11:47:00,17844,FIRST FIVE MINUTES,ACCURATE,,2,,
10130,2001-09-20,BONY HERRING,11:40:00,11:47:00,17845,TOTAL BEFORE DEPART,ACCURATE,,2,,
10131,2001-09-20,BONY HERRING,11:50:00,12:25:00,17846,FIRST FIVE MINUTES,ACCURATE,,4,,
10131,2001-09-20,BONY HERRING,11:50:00,12:25:00,17847,TOTAL BEFORE DEPART,ACCURATE,,4,,
10132,2001-09-20,MAZIWA,12:29:00,12:43:00,17848,FIRST FIVE MINUTES,ACCURATE,,1,,
10132,2001-09-20,MAZIWA,12:29:00,12:43:00,17849,TOTAL BEFORE DEPART,ACCURATE,,2,,
10133,2001-09-20,MAZIWA,12:43:00,13:05:00,17850,FIRST FIVE MINUTES,ACCURATE,,3,,
10133,2001-09-20,MAZIWA,12:43:00,13:05:00,17851,TOTAL BEFORE DEPART,ACCURATE,,5,,
10134,2001-09-20,BONY HERRING,12:55:00,13:55:00,17852,FIRST FIVE MINUTES,ACCURATE,,3,,
10134,2001-09-20,BONY HERRING,12:55:00,13:55:00,17853,TOTAL BEFORE DEPART,ACCURATE,,3,,
10135,2001-09-20,MAZIWA,13:20:00,13:31:00,17854,FIRST FIVE MINUTES,ACCURATE,,2,,
10135,2001-09-20,MAZIWA,13:20:00,13:31:00,17855,TOTAL BEFORE DEPART,ACCURATE,,2,,
10136,2001-09-20,BONY HERRING,13:20:00,13:35:00,17856,FIRST FIVE MINUTES,ACCURATE,,1,,
10136,2001-09-20,BONY HERRING,13:20:00,13:35:00,17857,TOTAL BEFORE DEPART,ACCURATE,,1,,
10137,2001-09-20,MAZIWA,13:48:00,13:58:00,17858,FIRST FIVE MINUTES,ACCURATE,,1,,
10137,2001-09-20,MAZIWA,13:48:00,13:58:00,17859,TOTAL BEFORE DEPART,ACCURATE,,1,,
10138,2001-09-20,BONY HERRING,13:54:00,13:59:00,17860,FIRST FIVE MINUTES,ACCURATE,,1,,
10138,2001-09-20,BONY HERRING,13:54:00,13:59:00,17861,TOTAL BEFORE DEPART,ACCURATE,,1,,
10139,2001-09-20,MAZIWA,13:58:00,14:18:00,17862,FIRST FIVE MINUTES,ACCURATE,,3,,
10139,2001-09-20,MAZIWA,13:58:00,14:18:00,17863,TOTAL BEFORE DEPART,ACCURATE,,3,,
10140,2001-09-20,CIRCUS DINGHY,13:59:00,14:13:00,17864,FIRST FIVE MINUTES,ACCURATE,,7,,
10140,2001-09-20,CIRCUS DINGHY,13:59:00,14:13:00,17865,TOTAL BEFORE DEPART,ACCURATE,,15,,
10141,2001-09-20,BONY HERRING,14:15:00,14:24:00,17866,FIRST FIVE MINUTES,ESTIMATE,RANGE,,6,10
10141,2001-09-20,BONY HERRING,14:15:00,14:24:00,17867,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,6,10
10142,2001-09-20,MAZIWA,14:32:00,14:44:00,17868,FIRST FIVE MINUTES,ACCURATE,,1,,
10142,2001-09-20,MAZIWA,14:32:00,14:44:00,17869,TOTAL BEFORE DEPART,ACCURATE,,1,,
10143,2001-09-20,BONY HERRING,14:51:00,15:36:00,17870,FIRST FIVE MINUTES,ACCURATE,,4,,
10143,2001-09-20,BONY HERRING,14:51:00,15:36:00,17871,TOTAL BEFORE DEPART,ACCURATE,,4,,
10144,2001-09-20,MAZIWA,14:53:00,14:59:00,17872,FIRST FIVE MINUTES,ACCURATE,,2,,
10144,2001-09-20,MAZIWA,14:53:00,14:59:00,17873,TOTAL BEFORE DEPART,ACCURATE,,2,,
10145,2001-09-21,MAZIWA,07:11:00,07:23:00,17874,FIRST FIVE MINUTES,ACCURATE,,2,,
10145,2001-09-21,MAZIWA,07:11:00,07:23:00,17875,TOTAL BEFORE DEPART,ACCURATE,,2,,
10146,2001-09-21,MAZIWA,08:04:00,08:13:00,17876,FIRST FIVE MINUTES,ACCURATE,,5,,
10146,2001-09-21,MAZIWA,08:04:00,08:13:00,17877,TOTAL BEFORE DEPART,ACCURATE,,5,,
10147,2001-09-21,BONY HERRING,08:11:00,08:17:00,17878,FIRST FIVE MINUTES,ACCURATE,,3,,
10147,2001-09-21,BONY HERRING,08:11:00,08:17:00,17879,TOTAL BEFORE DEPART,ACCURATE,,3,,
10148,2001-09-21,BONY HERRING,08:19:00,09:19:00,17880,FIRST FIVE MINUTES,ACCURATE,,5,,
10148,2001-09-21,BONY HERRING,08:19:00,09:19:00,17881,TOTAL BEFORE DEPART,ACCURATE,,5,,
10149,2001-09-21,MAZIWA,08:52:00,09:20:00,17882,FIRST FIVE MINUTES,ACCURATE,,5,,
10149,2001-09-21,MAZIWA,08:52:00,09:20:00,17883,TOTAL BEFORE DEPART,ACCURATE,,5,,
10150,2001-09-21,MAZIWA,10:31:00,10:55:00,17884,FIRST FIVE MINUTES,ACCURATE,,8,,
10150,2001-09-21,MAZIWA,10:31:00,10:55:00,17885,TOTAL BEFORE DEPART,ACCURATE,,8,,
10151,2001-09-21,MAZIWA,14:59:00,15:22:00,17886,FIRST FIVE MINUTES,ACCURATE,,8,,
10151,2001-09-21,MAZIWA,14:59:00,15:22:00,17887,TOTAL BEFORE DEPART,ACCURATE,,8,,
10152,2001-09-21,MAZIWA,15:49:00,15:59:00,17888,FIRST FIVE MINUTES,ACCURATE,,7,,
10152,2001-09-21,MAZIWA,15:49:00,15:59:00,17889,TOTAL BEFORE DEPART,ACCURATE,,7,,
10153,2001-09-21,MAZIWA,16:29:00,16:52:00,17890,FIRST FIVE MINUTES,ACCURATE,,6,,
10153,2001-09-21,MAZIWA,16:29:00,16:52:00,17891,TOTAL BEFORE DEPART,ACCURATE,,6,,
10154,2001-09-23,BONY HERRING,14:53:00,15:10:00,17892,FIRST FIVE MINUTES,ACCURATE,,4,,
10154,2001-09-23,BONY HERRING,14:53:00,15:10:00,17893,TOTAL BEFORE DEPART,ACCURATE,,4,,
10155,2001-09-23,MAZIWA,15:18:00,15:45:00,17894,FIRST FIVE MINUTES,ACCURATE,,6,,
10155,2001-09-23,MAZIWA,15:18:00,15:45:00,17895,TOTAL BEFORE DEPART,ACCURATE,,6,,
10156,2001-09-23,MAZIWA,16:35:00,16:40:00,17896,FIRST FIVE MINUTES,ACCURATE,,5,,
10156,2001-09-23,MAZIWA,16:35:00,16:40:00,17897,TOTAL BEFORE DEPART,ACCURATE,,5,,
10157,2001-09-23,MAZIWA,17:25:00,17:35:00,17898,FIRST FIVE MINUTES,ACCURATE,,5,,
10157,2001-09-23,MAZIWA,17:25:00,17:35:00,17899,TOTAL BEFORE DEPART,ACCURATE,,5,,
10158,2001-09-25,BONY HERRING,10:57:00,11:06:00,17900,FIRST FIVE MINUTES,ACCURATE,,3,,
